Rk,Name,Age,Yrs,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,WHIP,H9,HR9,BB9,SO9,SO/W,ERA+,Name-additional
430,Steve Parris,32,5,35,35,0.5,4.49,96,89,3,4,3,0,528.2,564,283,264,71,199,13,368,22,2,19,2310,102,1.443,9.6,1.2,3.4,6.3,1.85,102,parrist01
431,John Parrish*,22,1,2,4,0.333,7.18,8,8,0,0,0,0,36.1,40,32,29,6,35,0,28,1,0,1,180,66,2.064,9.9,1.5,8.7,6.9,0.8,66,parrijo01
432,Danny Patterson,29,5,19,12,0.613,4.2,228,0,73,0,0,3,257.1,290,128,120,23,78,12,179,5,1,13,1110,116,1.43,10.1,0.8,2.7,6.3,2.29,116,patteda04
433,Carl Pavano,24,3,20,21,0.488,4.32,58,56,0,1,1,0,335.2,336,176,161,34,112,3,217,20,4,3,1445,104,1.335,9,0.9,3,5.8,1.94,104,pavanca01
434,Jesus Pena*,25,2,2,1,0.667,5.21,48,0,8,0,0,1,46.2,49,34,27,10,42,5,40,2,0,4,229,98,1.95,9.5,1.9,8.1,7.7,0.95,98,penaje01
435,Brad Penny,22,1,8,7,0.533,4.81,23,22,0,0,0,0,119.2,120,70,64,13,60,4,80,5,1,4,529,92,1.504,9,1,4.5,6,1.33,92,pennybr01
436,Troy Percival,30,6,19,27,0.413,3.16,360,0,269,0,0,171,373.2,240,141,131,41,168,16,460,15,2,16,1537,153,1.092,5.8,1,4,11.1,2.74,153,percitr01
437,Carlos Perez*,29,5,40,53,0.43,4.44,142,127,3,17,8,0,822.2,900,451,406,108,211,9,448,26,10,22,3519,95,1.35,9.8,1.2,2.3,4.9,2.12,95,perezca01
438,Odalis Perez*,22,2,4,7,0.364,5.82,28,17,0,0,0,0,103.2,110,70,67,13,57,2,87,1,3,5,469,77,1.611,9.5,1.1,4.9,7.6,1.53,77,perezod01
439,Yorkis Perez*,32,8,14,15,0.483,4.56,314,0,58,0,0,1,254.2,230,140,129,25,133,14,234,4,1,24,1124,97,1.425,8.1,0.9,4.7,8.3,1.76,97,perezyo01
440,Matt Perisho*,25,4,2,11,0.154,7.29,51,24,9,0,0,0,165.1,218,153,134,28,105,4,128,11,2,10,812,68,1.954,11.9,1.5,5.7,7,1.22,68,perisma01
441,Robert Person,30,6,32,30,0.516,4.62,150,86,23,1,1,8,589.2,544,325,303,82,299,9,519,21,2,25,2586,99,1.43,8.3,1.3,4.6,7.9,1.74,99,persoro01
442,Chris Peters*,28,5,17,21,0.447,4.57,123,43,18,1,0,2,348.2,373,197,177,47,142,10,210,12,2,17,1544,98,1.477,9.6,1.2,3.7,5.4,1.48,98,peterch01
443,Kyle Peterson,24,1,4,7,0.364,4.56,17,12,2,0,0,0,77,87,46,39,3,25,2,34,4,0,1,341,100,1.455,10.2,0.4,2.9,4,1.36,100,peterky01
444,Mark Petkovsek,34,8,45,26,0.634,4.5,335,41,82,1,1,5,633.1,694,350,317,68,194,22,316,30,4,18,2724,97,1.402,9.9,1,2.8,4.5,1.63,97,petkoma01
445,Andy Pettitte*,28,6,100,55,0.645,3.99,197,190,2,17,2,0,1249,1306,603,554,102,456,13,834,20,6,31,5346,117,1.411,9.4,0.7,3.3,6,1.83,117,pettian01
446,Jason Phillips,26,1,0,0,,11.57,6,0,0,0,0,0,7,11,9,9,2,6,1,7,0,0,2,37,42,2.429,14.1,2.6,7.7,9,1.17,42,phillja03
447,Hipolito Pichardo,30,8,48,42,0.533,4.39,319,68,98,3,1,20,734.2,793,399,358,51,275,32,377,30,6,25,3212,106,1.454,9.7,0.6,3.4,4.6,1.37,106,pichahi01
448,Joel Pineiro,21,1,1,0,1,5.59,8,1,5,0,0,0,19.1,25,13,12,3,13,0,10,0,0,0,94,83,1.966,11.6,1.4,6.1,4.7,0.77,83,pineijo01
449,Dan Plesac*,38,15,56,62,0.475,3.65,884,14,400,0,0,154,957,887,431,388,92,349,45,895,15,10,39,4054,117,1.292,8.3,0.9,3.3,8.4,2.56,117,plesada01
450,Cliff Politte,26,3,7,6,0.538,5.07,33,16,1,0,0,0,113.2,119,70,64,16,60,1,87,1,1,7,508,91,1.575,9.4,1.3,4.8,6.9,1.45,91,politcl01
451,Sidney Ponson,23,3,29,34,0.46,4.89,95,84,5,12,1,1,567,607,325,308,84,205,4,349,5,1,13,2438,95,1.432,9.6,1.3,3.3,5.5,1.7,95,ponsosi01
452,Jim Poole*,34,11,22,12,0.647,4.31,431,0,87,0,0,4,363,376,203,174,41,156,33,256,12,2,20,1594,104,1.466,9.3,1,3.9,6.3,1.64,104,pooleji02
453,Mike Porzio*,27,1,0,0,,8.59,16,0,3,0,0,0,14.2,21,14,14,5,10,0,10,0,0,0,75,69,2.114,12.9,3.1,6.1,6.1,1,69,porzimi01
454,Lou Pote,28,2,2,2,0.5,2.94,52,1,22,0,0,4,79.2,75,32,26,5,29,2,64,0,0,4,332,170,1.305,8.5,0.6,3.3,7.2,2.21,170,potelo01
455,Brian Powell,26,2,5,9,0.357,6.18,27,21,2,0,0,0,115,135,88,79,25,49,2,60,3,0,3,523,78,1.6,10.6,2,3.8,4.7,1.22,78,powelbr01
456,Jay Powell,28,6,24,17,0.585,3.93,308,0,111,0,0,15,331.2,318,162,145,18,168,19,276,16,0,12,1466,108,1.465,8.6,0.5,4.6,7.5,1.64,108,powelja04
457,Jeremy Powell,24,3,5,16,0.238,5.84,35,27,7,0,0,0,148,175,112,96,25,64,2,77,12,1,5,671,77,1.615,10.6,1.5,3.9,4.7,1.2,77,powelje01
458,Ariel Prieto,30,5,15,24,0.385,4.88,67,60,3,3,0,0,348.2,401,217,189,34,174,7,229,19,4,17,1588,96,1.649,10.4,0.9,4.5,5.9,1.32,96,prietar01
459,Luke Prokopec,22,1,1,1,0.5,3,5,3,1,0,0,0,21,19,10,7,2,9,0,12,2,0,0,88,146,1.333,8.1,0.9,3.9,5.1,1.33,146,prokolu01
460,Carlos Pulido*,28,1,3,7,0.3,5.98,19,14,1,0,0,0,84.1,87,57,56,17,40,1,32,1,2,3,366,82,1.506,9.3,1.8,4.3,3.4,0.8,82,pulidca01
461,Bill Pulsipher*,26,4,13,19,0.406,5.04,64,46,3,2,0,0,293,320,173,164,39,118,6,181,8,3,8,1287,85,1.495,9.8,1.2,3.6,5.6,1.53,85,pulsibi01
462,Paul Quantrill,31,9,41,62,0.398,3.97,450,64,133,1,1,16,854.1,998,429,377,90,250,40,497,26,7,5,3733,117,1.461,10.5,0.9,2.6,5.2,1.99,117,quantpa01
463,Ruben Quevedo,21,1,3,10,0.231,7.47,21,15,1,1,0,0,88,96,81,73,21,54,4,65,3,0,2,418,61,1.705,9.8,2.1,5.5,6.6,1.2,61,queveru01
464,Scott Radinsky*,32,10,42,25,0.627,3.34,555,0,180,0,0,52,479.2,457,202,178,31,206,29,355,12,12,8,2078,122,1.382,8.6,0.6,3.9,6.7,1.72,122,radinsc01
465,Brad Radke,27,6,78,84,0.481,4.32,198,197,0,22,4,0,1311.2,1402,676,630,178,290,5,805,26,2,18,5526,114,1.29,9.6,1.2,2,5.5,2.78,114,radkebr01
466,Brady Raggio,27,2,2,3,0.4,8.45,19,5,7,0,0,0,38.1,66,36,36,2,19,0,24,2,0,3,194,50,2.217,15.5,0.5,4.5,5.6,1.26,50,raggibr01
467,Steve Rain,25,2,3,5,0.375,5.46,53,0,11,0,0,0,64.1,74,42,39,11,34,0,66,2,0,5,293,84,1.679,10.4,1.5,4.8,9.2,1.94,84,rainst01
468,Jason Rakers,27,3,2,0,1,8.76,13,0,4,0,0,0,24.2,35,24,24,6,11,0,16,0,0,3,117,60,1.865,12.8,2.2,4,5.8,1.45,60,rakerja01
469,Hector Ramirez,28,2,1,3,0.25,5.4,21,0,6,0,0,0,30,30,18,18,2,16,2,13,0,1,0,131,86,1.533,9,0.6,4.8,3.9,0.81,86,ramirhe01
470,Robert Ramsay*,26,2,1,3,0.25,4.19,43,4,7,0,0,0,68.2,66,35,32,6,49,4,43,1,0,5,311,113,1.675,8.7,0.8,6.4,5.6,0.88,113,ramsaro01
471,Pat Rapp,32,9,65,79,0.451,4.67,228,211,6,8,5,0,1217.1,1299,694,631,113,612,30,743,47,1,66,5412,95,1.57,9.6,0.8,4.5,5.5,1.21,95,rapppa01
472,Jon Ratliff,28,1,0,0,,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,,0,0,0,0,0,,,ratlijo01
473,Ken Ray,25,1,1,0,1,8.74,13,0,4,0,0,0,11.1,23,12,11,2,6,0,0,1,0,0,57,58,2.559,18.3,1.6,4.8,0,0,58,rayke01
474,Britt Reames,26,1,2,1,0.667,2.88,8,7,0,0,0,0,40.2,30,17,13,4,23,1,31,1,1,2,170,164,1.303,6.6,0.9,5.1,6.9,1.35,164,reamebr01
475,Mark Redman*,26,2,13,9,0.591,5.05,37,25,3,0,0,0,164,185,94,92,25,52,0,128,4,0,6,716,103,1.445,10.2,1.4,2.9,7,2.46,103,redmama01
476,Rick Reed,35,12,60,45,0.571,3.93,181,160,5,7,4,1,1020.1,1043,481,446,132,199,23,636,28,4,4,4212,106,1.217,9.2,1.2,1.8,5.6,3.2,106,reedri01
477,Steve Reed,35,9,35,23,0.603,3.69,537,0,122,0,0,16,583.1,531,267,239,78,194,26,442,31,3,7,2440,134,1.243,8.2,1.2,3,6.8,2.28,134,reedst01
478,Dan Reichert,23,2,10,12,0.455,5.54,52,26,11,1,1,2,190,205,130,117,17,123,2,114,9,0,19,873,91,1.726,9.7,0.8,5.8,5.4,0.93,91,reichda01
479,Bryan Rekar,28,6,22,34,0.393,5.41,104,81,5,4,0,0,507.1,609,335,305,77,157,5,294,19,2,17,2259,93,1.51,10.8,1.4,2.8,5.2,1.87,93,rekarbr01
480,Mike Remlinger*,34,8,34,35,0.493,4.15,292,59,49,4,2,15,568.1,509,280,262,68,298,20,520,20,6,38,2475,104,1.42,8.1,1.1,4.7,8.2,1.75,104,remlimi01
481,Alberto Reyes,30,6,13,7,0.65,4.27,173,0,53,0,0,2,211,179,102,100,28,113,7,202,14,0,8,922,109,1.384,7.6,1.2,4.8,8.6,1.79,109,reyesal01
482,Carlos Reyes,31,7,20,33,0.377,4.62,283,26,100,0,0,4,518.1,536,286,266,76,215,21,347,15,5,23,2271,99,1.449,9.3,1.3,3.7,6,1.61,99,reyesca01
483,Dennys Reyes*,23,4,9,11,0.45,4.18,160,16,31,0,0,2,219.2,209,118,102,17,133,9,221,6,3,19,984,105,1.557,8.6,0.7,5.4,9.1,1.66,105,reyesde01
484,Shane Reynolds,32,9,86,69,0.555,3.85,233,207,5,17,7,0,1365.2,1450,647,584,134,296,23,1160,28,7,35,5771,107,1.278,9.6,0.9,2,7.6,3.92,107,reynosh01
485,Armando Reynoso,34,10,67,56,0.545,4.68,187,177,3,8,1,1,1031.1,1124,581,536,125,362,32,537,56,15,33,4482,102,1.441,9.8,1.1,3.2,4.7,1.48,102,reynoar02
486,Arthur Rhodes*,30,10,48,44,0.522,4.8,310,61,44,5,3,9,691.2,626,384,369,85,345,24,656,9,3,23,2977,94,1.404,8.1,1.1,4.5,8.5,1.9,94,rhodear01
487,John Riedling,24,1,3,1,0.75,2.35,13,0,5,0,0,1,15.1,11,7,4,1,8,0,18,1,0,1,63,206,1.239,6.5,0.6,4.7,10.6,2.25,206,riedljo01
488,Brad Rigby,27,3,5,13,0.278,5.5,73,14,16,0,0,2,175,221,116,107,31,61,9,75,11,0,9,799,84,1.611,11.4,1.6,3.1,3.9,1.23,84,rigbybr01
489,Paul Rigdon,24,1,5,5,0.5,5.15,17,16,0,0,0,0,87.1,89,52,50,18,35,5,63,1,0,2,381,90,1.42,9.2,1.9,3.6,6.5,1.8,90,rigdopa01
490,Jerrod Riggan,26,1,0,0,,0,1,0,0,0,0,0,2,3,2,0,0,0,0,1,0,0,0,10,,1.5,13.5,0,0,4.5,,,riggaje01
491,Jose Rijo,35,12,111,87,0.561,3.16,332,260,33,22,4,3,1786,1602,718,628,132,634,31,1556,27,27,28,7447,123,1.252,8.1,0.7,3.2,7.8,2.45,123,rijojo01
492,Matt Riley*,20,1,0,0,,7.36,3,3,0,0,0,0,11,17,9,9,4,13,0,6,0,2,0,59,65,2.727,13.9,3.3,10.6,4.9,0.46,65,rileyma01
493,Ricardo Rincon*,30,4,8,13,0.381,3.42,216,0,68,0,0,18,189.2,159,86,72,18,90,14,185,4,4,7,809,134,1.313,7.5,0.9,4.3,8.8,2.06,134,rincori01
494,David Riske,23,1,1,1,0.5,8.36,12,0,3,0,0,0,14,20,15,13,2,6,0,16,0,0,0,68,61,1.857,12.9,1.3,3.9,10.3,2.67,61,riskeda01
495,Todd Ritchie,28,4,26,20,0.565,4.32,116,57,26,3,1,0,458.1,494,248,220,55,142,4,296,9,1,26,1964,107,1.388,9.7,1.1,2.8,5.8,2.08,107,ritchto01
496,Luis Rivera,22,1,1,0,1,1.23,6,0,3,0,0,0,7.1,5,1,1,0,6,1,5,0,0,0,32,409,1.5,6.1,0,7.4,6.1,0.83,409,riverlu02
497,Mariano Rivera,30,6,33,17,0.66,2.63,332,10,245,0,0,165,452.1,358,139,132,26,144,16,395,8,2,7,1852,180,1.11,7.1,0.5,2.9,7.9,2.74,180,riverma01
498,Joe Roa,28,3,2,6,0.25,5.4,30,4,4,0,0,0,73.1,99,46,44,9,25,5,34,2,1,0,328,79,1.691,12.2,1.1,3.1,4.2,1.36,79,roajo01
499,Grant Roberts,22,1,0,0,,11.57,4,1,0,0,0,0,7,11,10,9,0,4,1,6,0,0,0,38,40,2.143,14.1,0,5.1,7.7,1.5,40,robergr01
500,Willis Roberts,25,1,0,0,,13.5,1,0,0,0,0,0,1.1,3,4,2,0,0,0,0,1,0,0,8,45,2.25,20.3,0,0,0,,45,roberwi01
501,John Rocker*,25,3,6,10,0.375,2.53,180,0,118,0,0,64,163.1,111,59,46,14,107,12,223,6,2,18,708,176,1.335,6.1,0.8,5.9,12.3,2.08,176,rockejo01
502,Felix Rodriguez,27,5,7,8,0.467,3.87,203,1,86,0,0,8,248.2,235,118,107,20,133,7,225,12,4,14,1102,110,1.48,8.5,0.7,4.8,8.1,1.69,110,rodrife01
503,Frankie Rodriguez,27,6,29,39,0.426,5.45,177,82,29,3,0,5,645.1,721,432,391,75,277,15,362,21,1,27,2867,89,1.546,10.1,1,3.9,5,1.31,89,rodrifr02
504,Jose Rodriguez*,25,1,0,0,,0,6,0,1,0,0,0,4,2,2,0,0,3,0,2,1,0,0,19,,1.25,4.5,0,6.8,4.5,0.67,,rodrijo04
505,Nerio Rodriguez,29,4,4,6,0.4,6.49,29,7,7,0,0,0,68,76,55,49,7,34,0,36,3,0,2,318,73,1.618,10.1,0.9,4.5,4.8,1.06,73,rodrine01
506,Rich Rodriguez*,37,10,26,18,0.591,3.75,517,2,132,0,0,7,581.1,583,269,242,59,232,42,350,9,4,19,2489,108,1.402,9,0.9,3.6,5.4,1.51,108,rodriri02
507,Kenny Rogers*,35,12,127,91,0.583,4.11,536,251,132,31,6,28,1928.2,1943,988,881,186,729,39,1241,66,15,52,8316,111,1.385,9.1,0.9,3.4,5.8,1.7,111,rogerke01
508,J.C. Romero*,24,2,2,7,0.222,6.55,17,11,3,0,0,0,67.1,85,55,49,8,30,0,54,1,1,2,307,79,1.708,11.4,1.1,4,7.2,1.8,79,romerj.01
509,Rafael Roque*,28,3,5,8,0.385,5.36,56,18,8,0,0,1,137.2,145,86,82,26,73,2,104,5,2,7,621,83,1.584,9.5,1.7,4.8,6.8,1.42,83,roquera01
510,Jose Rosado*,25,5,37,45,0.451,4.27,125,112,1,11,2,1,720.1,715,383,342,86,237,7,484,22,5,24,3083,113,1.322,8.9,1.1,3,6,2.04,113,rosadjo01
511,Brian Rose,24,4,15,20,0.429,5.67,58,51,2,0,0,0,255.1,290,173,161,49,96,11,136,10,1,4,1149,92,1.512,10.2,1.7,3.4,4.8,1.42,92,rosebr01
512,Kirk Rueter*,29,8,81,48,0.628,4.16,193,191,0,4,1,0,1074.1,1149,553,497,126,302,20,537,17,0,16,4563,101,1.351,9.6,1.1,2.5,4.5,1.78,101,rueteki01
513,Johnny Ruffin,28,5,10,6,0.625,4.12,136,0,39,0,0,3,192.1,182,96,88,25,89,10,159,3,1,18,832,103,1.409,8.5,1.2,4.2,7.4,1.79,103,ruffijo01
514,Sean Runyan*,26,3,1,5,0.167,3.66,103,0,13,0,0,1,64,58,29,26,9,33,4,46,3,0,7,280,131,1.422,8.2,1.3,4.6,6.5,1.39,131,runyase01
515,Ryan Rupe,25,2,13,15,0.464,5.48,42,42,0,0,0,0,233.1,257,156,142,36,88,5,158,21,1,8,1039,90,1.479,9.9,1.4,3.4,6.1,1.8,90,rupery01
516,Glendon Rusch*,25,4,23,36,0.39,5.13,94,81,4,4,1,1,520.2,601,313,297,69,149,2,371,18,1,3,2272,90,1.44,10.4,1.2,2.6,6.4,2.49,90,ruschgl01
517,B.J. Ryan*,24,2,3,3,0.5,5,56,0,12,0,0,0,63,49,36,35,7,44,2,70,0,1,3,275,95,1.476,7,1,6.3,10,1.59,95,ryanb.01
518,Jason Ryan,24,2,1,5,0.167,5.94,24,9,6,1,0,0,66.2,83,47,44,17,27,0,34,4,0,2,307,87,1.65,11.2,2.3,3.6,4.6,1.26,87,ryanja04
519,Erik Sabel,25,1,0,0,,6.52,7,0,1,0,0,0,9.2,12,7,7,1,6,2,6,2,0,1,48,73,1.862,11.2,0.9,5.6,5.6,1,73,sabeler01
520,Bret Saberhagen,36,15,166,115,0.591,3.33,396,368,13,76,16,1,2547.2,2433,1025,942,215,471,34,1705,58,12,53,10357,126,1.14,8.6,0.8,1.7,6,3.62,126,saberbr01
521,Jesus Sanchez*,25,3,21,28,0.429,5.11,126,71,9,2,2,0,431.1,459,269,245,66,227,17,322,12,7,17,1932,83,1.59,9.6,1.4,4.7,6.7,1.42,83,sanchje01
522,Johan Santana*,21,1,2,3,0.4,6.49,30,5,9,0,0,0,86,102,64,62,11,54,0,64,2,2,5,398,80,1.814,10.7,1.2,5.7,6.7,1.19,80,santajo02
523,Julio Santana,27,4,11,21,0.344,5.71,123,42,24,1,0,0,371.2,427,257,236,55,176,7,217,18,1,13,1680,84,1.622,10.3,1.3,4.3,5.3,1.23,84,santaju01
524,Jose Santiago,25,4,11,10,0.524,3.73,85,0,40,0,0,4,123,127,60,51,14,42,6,62,6,1,2,538,136,1.374,9.3,1,3.1,4.5,1.48,136,santijo03
525,Kazuhiro Sasaki,32,1,2,5,0.286,3.16,63,0,58,0,0,37,62.2,42,25,22,10,31,5,78,2,0,1,265,146,1.165,6,1.4,4.5,11.2,2.52,146,sasakka01
526,Scott Sauerbeck*,28,2,9,5,0.643,3.08,140,0,29,0,0,3,143.1,129,55,49,10,99,13,138,5,2,12,636,151,1.591,8.1,0.6,6.2,8.7,1.39,151,sauersc01
527,Rich Sauveur*,36,6,0,1,0,6.07,34,3,6,0,0,0,46,58,31,31,10,24,1,28,5,3,0,213,71,1.783,11.3,2,4.7,5.5,1.17,71,sauveri01
528,Bob Scanlan,33,8,20,34,0.37,4.46,272,39,94,0,0,17,510.1,546,289,253,41,195,23,240,22,8,23,2231,97,1.452,9.6,0.7,3.4,4.2,1.23,97,scanlbo01
529,Curt Schilling,33,13,110,95,0.537,3.43,355,244,60,65,15,13,1902,1687,778,724,180,499,38,1739,32,7,53,7778,123,1.149,8,0.9,2.4,8.2,3.49,123,schilcu01
530,Jason Schmidt,27,6,43,47,0.478,4.58,137,128,1,5,0,0,799.1,846,449,407,82,344,14,586,20,6,39,3537,97,1.489,9.5,0.9,3.9,6.6,1.7,97,schmija01
531,Scott Schoeneweis*,26,2,8,11,0.421,5.46,58,27,6,1,1,0,209.1,230,139,127,25,81,3,100,6,3,5,917,92,1.486,9.9,1.1,3.5,4.3,1.23,92,schoesc01
532,Pete Schourek*,31,10,65,72,0.474,4.59,255,176,18,3,1,2,1118.2,1163,623,571,136,405,33,793,38,5,24,4844,91,1.402,9.4,1.1,3.3,6.4,1.96,91,schoupe01
533,Steve Schrenk,31,2,3,6,0.333,5.25,52,2,14,0,0,1,73.2,66,44,43,9,27,4,55,8,0,2,318,91,1.262,8.1,1.1,3.3,6.7,2.04,91,schrest02
534,Rudy Seanez,31,9,16,11,0.593,4.59,204,0,64,0,0,10,209.2,191,116,107,20,111,8,197,6,1,16,925,92,1.44,8.2,0.9,4.8,8.5,1.77,92,seaneru01
535,Chris Seelbach,27,1,0,1,0,10.8,2,0,2,0,0,0,1.2,3,2,2,0,0,0,1,0,0,0,7,51,1.8,16.2,0,0,5.4,,51,seelbch02
536,Aaron Sele,30,8,92,63,0.594,4.46,208,208,0,11,6,0,1251.1,1364,690,620,112,497,26,968,72,0,34,5559,108,1.487,9.8,0.8,3.6,7,1.95,108,seleaa01
537,Dan Serafini*,26,5,14,13,0.519,6.06,91,29,13,1,0,1,233.1,294,166,157,32,102,5,114,7,0,9,1081,77,1.697,11.3,1.2,3.9,4.4,1.12,77,serafda01
538,Scott Service,33,10,19,19,0.5,4.9,284,1,85,0,0,15,361.2,373,210,197,47,164,25,361,24,1,23,1610,93,1.485,9.3,1.2,4.1,9,2.2,93,servisc01
539,Jeff Shaw,33,11,31,49,0.388,3.54,556,19,318,0,0,160,773.1,758,336,304,81,216,36,487,23,0,18,3246,120,1.259,8.8,0.9,2.5,5.7,2.25,120,shawje01
540,Scott Sheldon,31,1,0,0,,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,27,,,sheldsc01
541,Brian Shouse*,31,2,0,1,0,6.75,13,0,5,0,0,0,12,16,9,9,3,6,0,8,0,0,1,58,70,1.833,12,2.3,4.5,6,1.33,70,shousbr01
542,Paul Shuey,29,7,26,18,0.591,3.88,275,0,104,0,0,19,313,279,146,135,30,166,22,341,8,1,21,1370,126,1.422,8,0.9,4.8,9.8,2.05,126,shueypa01
543,Brian Sikorski,25,1,1,3,0.25,5.73,10,5,2,0,0,0,37.2,46,31,24,9,25,1,32,1,0,1,187,88,1.885,11,2.2,6,7.6,1.28,88,sikorbr01
544,Jose Silva,26,5,21,25,0.457,5.37,116,53,21,2,0,4,372,447,250,222,38,135,12,269,10,7,12,1674,85,1.565,10.8,0.9,3.3,6.5,1.99,85,silvajo01
545,Bill Simas,28,6,18,19,0.486,3.83,308,0,102,0,0,23,338.1,332,159,144,39,149,27,265,14,1,9,1481,125,1.422,8.8,1,4,7,1.78,125,simasbi01
546,Mike Sirotka*,29,6,45,42,0.517,4.31,125,111,3,9,1,0,710.1,803,398,340,86,207,4,435,7,3,18,3056,111,1.422,10.2,1.1,2.6,5.5,2.1,111,sirotmi01
547,Matt Skrmetta,27,1,2,2,0.5,11.66,14,0,3,0,0,0,14.2,19,22,19,3,9,0,11,1,0,3,73,42,1.909,11.7,1.8,5.5,6.8,1.22,42,skrmema01
548,Heathcliff Slocumb,34,10,28,37,0.431,4.08,548,0,297,0,0,98,631,636,320,286,38,358,40,513,21,2,57,2853,109,1.575,9.1,0.5,5.1,7.3,1.43,109,slocuhe01
549,Joe Slusarski,33,6,13,20,0.394,4.97,106,34,24,1,0,3,289.2,317,173,160,41,121,9,162,15,1,10,1282,84,1.512,9.8,1.3,3.8,5,1.34,84,slusajo01
550,Aaron Small,28,5,15,10,0.6,5.23,138,3,41,0,0,4,201.1,241,130,117,19,92,11,112,8,0,10,918,87,1.654,10.8,0.8,4.1,5,1.22,87,smallaa01
551,J.D. Smart,26,1,0,1,0,5.02,29,0,6,0,0,0,52,56,30,29,4,17,0,21,0,0,0,223,90,1.404,9.7,0.7,2.9,3.6,1.24,90,smartj.01
552,Brian Smith,27,1,0,0,,10.38,3,0,1,0,0,0,4.1,6,5,5,1,2,0,3,0,0,0,20,48,1.846,12.5,2.1,4.2,6.2,1.5,48,smithbr03
553,Chuck Smith,30,1,6,6,0.5,3.23,19,19,0,1,0,0,122.2,111,53,44,6,54,2,118,3,1,6,513,137,1.345,8.1,0.4,4,8.7,2.19,137,smithch07
554,Dan Smith,24,2,4,9,0.308,6.1,22,17,0,0,0,0,93,106,67,63,12,42,0,73,4,0,3,422,74,1.591,10.3,1.2,4.1,7.1,1.74,74,smithda07
555,Travis Smith,27,1,0,0,,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,7,,0.5,4.5,0,0,4.5,,,smithtr01
556,John Smoltz,33,12,157,113,0.581,3.35,356,356,0,47,14,0,2414.1,2092,986,898,195,774,55,2098,38,14,119,9947,121,1.187,7.8,0.7,2.9,7.8,2.71,121,smoltjo01
557,John Snyder,25,3,19,24,0.442,6.01,63,62,0,2,0,0,342.2,410,247,229,49,149,11,188,17,0,19,1565,78,1.631,10.8,1.3,3.9,4.9,1.26,78,snydejo02
558,Jeff Sparks,28,2,0,1,0,4.15,23,0,6,0,0,1,30.1,19,14,14,3,30,2,41,3,0,4,139,121,1.615,5.6,0.9,8.9,12.2,1.37,121,sparkje01
559,Steve Sparks,34,5,34,38,0.472,4.92,123,101,11,5,1,1,671,716,399,367,78,307,1,333,26,1,31,2977,99,1.525,9.6,1,4.1,4.5,1.08,99,sparkst01
560,Steve Sparks,25,1,0,0,,6.75,3,0,2,0,0,0,4,4,3,3,0,5,0,2,0,0,2,20,74,2.25,9,0,11.3,4.5,0.4,74,sparkst02
561,Justin Speier,26,3,5,5,0.5,4.82,85,0,30,0,0,0,117.2,112,65,63,24,54,5,108,4,1,10,516,98,1.411,8.6,1.8,4.1,8.3,2,98,speieju01
562,Sean Spencer*,25,2,0,0,,8.64,10,0,1,0,0,0,8.1,12,8,8,2,6,0,8,0,0,4,40,60,2.16,13,2.2,6.5,8.6,1.33,60,spencse01
563,Stan Spencer,30,3,3,9,0.25,5.54,23,21,1,0,0,0,118.2,129,82,73,23,34,2,107,4,2,1,515,76,1.374,9.8,1.7,2.6,8.1,3.15,76,spencst02
564,Paul Spoljaric*,29,6,8,17,0.32,5.52,195,12,44,0,0,4,277.1,275,196,170,41,163,13,278,9,3,17,1259,86,1.579,8.9,1.3,5.3,9,1.71,86,spoljpa01
565,Jerry Spradlin,33,7,17,19,0.472,4.75,310,1,109,0,0,11,371.2,371,211,196,40,122,13,292,17,4,19,1572,94,1.326,9,1,3,7.1,2.39,94,spradje01
566,Dennis Springer,35,6,23,46,0.333,5.23,125,95,14,9,4,1,635,682,407,369,105,254,6,288,37,0,19,2784,88,1.474,9.7,1.5,3.6,4.1,1.13,88,sprinde01
567,Russ Springer,31,9,19,32,0.373,5.01,333,27,77,1,0,7,514,525,305,286,72,242,25,473,21,0,27,2287,89,1.492,9.2,1.3,4.2,8.3,1.95,89,sprinru01
568,Jay Spurgeon,23,1,1,1,0.5,6,7,4,1,0,0,0,24,26,16,16,5,15,0,11,2,0,3,110,80,1.708,9.8,1.9,5.6,4.1,0.73,80,spurgja01
569,Rob Stanifer,28,3,3,6,0.333,5.43,82,0,24,0,0,2,106,119,75,64,17,42,3,61,3,0,2,476,77,1.519,10.1,1.4,3.6,5.2,1.45,77,staniro01
570,Mike Stanton*,33,12,37,32,0.536,4,680,1,234,0,0,65,665.1,632,319,296,62,251,37,566,18,5,18,2827,110,1.327,8.5,0.8,3.4,7.7,2.26,110,stantmi02
571,Denny Stark,25,1,0,0,,9.95,5,0,2,0,0,0,6.1,10,8,7,0,4,0,4,0,0,0,31,52,2.211,14.2,0,5.7,5.7,1,52,starkde01
572,Gene Stechschulte,26,1,1,0,1,6.31,20,0,7,0,0,0,25.2,24,22,18,6,17,1,12,0,0,2,116,75,1.597,8.4,2.1,6,4.2,0.71,75,stechge01
