Rk,Name,Age,Yrs,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,WHIP,H9,HR9,BB9,SO9,SO/W,ERA+,Name-additional
286,Bob Howry,34,11,42,43,0.494,3.68,668,0,265,0,0,66,689,634,304,282,80,217,34,593,27,1,17,2885,126,1.235,8.3,1,2.8,7.7,2.73,126,howrybo01
287,Tim Hudson,32,10,146,77,0.655,3.48,304,303,0,22,11,0,2017.1,1909,857,781,160,619,61,1372,75,6,58,8424,127,1.253,8.5,0.7,2.8,6.1,2.22,127,hudsoti01
288,Phil Hughes,22,2,5,7,0.417,5.15,21,21,0,0,0,0,106.2,107,65,61,11,44,0,81,3,0,6,463,88,1.416,9,0.9,3.7,6.8,1.84,88,hugheph01
289,Philip Humber,25,3,0,0,,5.23,10,1,5,0,0,0,20.2,20,12,12,5,8,0,10,1,0,0,89,85,1.355,8.7,2.2,3.5,4.4,1.25,85,humbeph01
290,Tommy Hunter,21,1,0,2,0,16.36,3,3,0,0,0,0,11,23,20,20,4,3,0,9,1,0,0,63,28,2.364,18.8,3.3,2.5,7.4,3,28,hunteto02
291,Eric Hurley,22,1,1,2,0.333,5.47,5,5,0,0,0,0,24.2,26,15,15,5,9,0,13,1,0,1,107,82,1.419,9.5,1.8,3.3,4.7,1.44,82,hurleer01
292,Kei Igawa*,28,2,2,4,0.333,6.66,16,13,1,0,0,0,71.2,89,54,53,15,37,1,53,4,1,5,337,68,1.758,11.2,1.9,4.6,6.7,1.43,68,igawake01
293,Jason Isringhausen,35,13,45,49,0.479,3.61,612,52,463,3,1,293,907.1,815,403,364,72,389,38,749,31,2,48,3887,118,1.327,8.1,0.7,3.9,7.4,1.93,118,isrinja01
294,Edwin Jackson,24,6,25,30,0.455,5.15,106,77,8,1,1,0,456,515,282,261,55,229,6,311,9,4,22,2059,86,1.632,10.2,1.1,4.5,6.1,1.36,86,jacksed01
295,Zach Jackson*,25,2,4,5,0.444,5.49,19,16,3,0,0,0,96.2,117,64,59,13,30,0,53,7,0,3,434,80,1.521,10.9,1.2,2.8,4.9,1.77,80,jacksza01
296,Chuck James*,26,4,24,19,0.558,4.48,64,55,0,0,0,0,315.2,305,162,157,62,128,9,234,10,2,5,1364,98,1.372,8.7,1.8,3.6,6.7,1.83,98,jamesch03
297,Casey Janssen,26,2,8,13,0.381,3.89,89,17,22,0,0,6,166.2,170,80,72,16,41,5,83,10,2,7,704,117,1.266,9.2,0.9,2.2,4.5,2.02,117,janssca01
298,Bobby Jenks,27,4,10,11,0.476,3.09,222,0,190,0,0,117,235.2,196,85,81,13,76,21,224,5,0,14,960,151,1.154,7.5,0.5,2.9,8.6,2.95,151,jenksbo01
299,Jason Jennings,29,8,60,70,0.462,5,181,180,0,6,3,0,1067.1,1186,630,593,130,477,38,705,32,1,48,4760,97,1.558,10,1.1,4,5.9,1.48,97,jennija01
300,Kevin Jepsen,23,1,0,1,0,4.32,9,0,0,0,0,0,8.1,8,5,4,0,4,0,7,0,0,1,36,107,1.44,8.6,0,4.3,7.6,1.75,107,jepseke01
301,Cesar Jimenez*,23,2,0,2,0,5.4,35,3,9,0,0,0,41.2,45,25,25,6,17,0,29,1,0,4,179,80,1.488,9.7,1.3,3.7,6.3,1.71,80,jimence01
302,Kelvin Jimenez,27,2,3,0,1,6.82,49,0,20,0,0,0,66,84,51,50,7,32,1,35,5,0,3,312,64,1.758,11.5,1,4.4,4.8,1.09,64,jimenke01
303,Ubaldo Jimenez,24,3,16,16,0.5,4.06,51,50,0,1,0,0,288.1,257,147,130,22,143,8,243,16,0,19,1252,117,1.387,8,0.7,4.5,7.6,1.7,117,jimenub01
304,Jason Johnson,34,11,56,100,0.359,4.99,255,221,8,6,1,0,1357,1521,831,753,181,498,25,810,57,2,65,5996,89,1.488,10.1,1.2,3.3,5.4,1.63,89,johnsja02
305,Jim Johnson,25,3,2,5,0.286,3.3,56,1,19,0,0,1,73.2,66,28,27,1,33,3,39,4,1,1,313,137,1.344,8.1,0.1,4,4.8,1.18,137,johnsji04
306,Josh Johnson,24,4,19,11,0.633,3.54,53,43,1,1,0,0,272.1,264,121,107,22,117,10,234,6,1,8,1161,122,1.399,8.7,0.7,3.9,7.7,2,122,johnsjo09
307,Randy Johnson*,44,21,295,160,0.648,3.26,596,586,5,100,37,2,4039.1,3249,1648,1461,392,1466,35,4789,188,32,104,16655,137,1.167,7.2,0.9,3.3,10.7,3.27,137,johnsra05
308,Todd Jones,40,16,58,63,0.479,3.97,982,1,619,0,0,319,1072,1072,518,473,93,443,62,868,38,1,43,4650,111,1.413,9,0.8,3.7,7.3,1.96,111,jonesto02
309,Jorge Julio,29,8,16,33,0.327,4.3,438,0,258,0,0,99,449.2,422,242,215,63,218,21,435,15,1,47,1977,105,1.423,8.4,1.3,4.4,8.7,2,105,juliojo01
310,Jair Jurrjens,22,2,16,11,0.593,3.82,38,38,0,0,0,0,219,212,103,93,15,81,9,152,5,0,5,935,111,1.338,8.7,0.6,3.3,6.2,1.88,111,jurrjja01
311,Jeff Karstens,25,3,5,11,0.313,4.89,24,18,4,1,1,0,108.2,123,73,59,17,33,2,44,1,1,6,479,90,1.436,10.2,1.4,2.7,3.6,1.33,90,karstje01
312,Scott Kazmir*,24,5,47,37,0.56,3.61,125,124,0,1,1,0,723,656,323,290,72,332,9,783,25,1,31,3108,124,1.367,8.2,0.9,4.1,9.7,2.36,124,kazmisc01
313,Kyle Kendrick,23,2,21,13,0.618,4.78,51,50,1,0,0,0,276.2,323,156,147,39,82,5,117,21,1,4,1221,93,1.464,10.5,1.3,2.7,3.8,1.43,93,kendrky01
314,Ian Kennedy,23,2,1,4,0.2,6.14,13,12,1,0,0,0,58.2,63,43,40,6,35,0,42,1,0,3,271,73,1.67,9.7,0.9,5.4,6.4,1.2,73,kenneia01
315,Logan Kensing,25,5,7,7,0.5,4.94,102,3,19,0,0,1,125.2,121,69,69,20,71,9,124,10,0,9,571,88,1.528,8.7,1.4,5.1,8.9,1.75,88,kensilo01
316,Bobby Keppel,26,2,0,4,0,6.1,12,6,1,0,0,0,38.1,51,26,26,7,18,2,21,1,0,0,177,78,1.8,12,1.6,4.2,4.9,1.17,78,keppebo01
317,Clayton Kershaw*,20,1,5,5,0.5,4.26,22,21,0,0,0,0,107.2,109,51,51,11,52,3,100,1,0,7,470,98,1.495,9.1,0.9,4.3,8.4,1.92,98,kershcl01
318,Ray King*,34,10,20,23,0.465,3.46,593,0,97,0,0,2,411,376,178,158,34,181,17,278,17,1,16,1747,126,1.355,8.2,0.7,4,6.1,1.54,126,kingra01
319,Josh Kinney,29,2,0,0,,2.53,28,0,5,0,0,0,32,20,9,9,3,9,0,30,1,0,0,124,177,0.906,5.6,0.8,2.5,8.4,3.33,177,kinnejo01
320,Brandon Knight,32,3,1,0,1,8.62,15,2,7,0,0,0,31.1,43,31,30,7,15,0,24,2,0,1,150,52,1.851,12.4,2,4.3,6.9,1.6,52,knighbr01
321,Masahide Kobayashi,34,1,4,5,0.444,4.53,57,0,31,0,0,6,55.2,65,30,28,8,14,2,35,1,0,4,244,94,1.419,10.5,1.3,2.3,5.7,2.5,94,kobayma01
322,Bobby Korecky,28,1,2,0,1,4.58,16,0,9,0,0,0,17.2,19,9,9,2,8,0,6,0,0,0,74,93,1.528,9.7,1,4.1,3.1,0.75,93,korecbo01
323,John Koronka*,27,3,8,11,0.421,6.02,29,28,1,0,0,0,151,180,102,101,19,60,2,73,6,3,5,682,77,1.589,10.7,1.1,3.6,4.4,1.22,77,koronjo01
324,Eddie Kunz,22,1,0,0,,13.5,4,0,0,0,0,0,2.2,5,4,4,1,1,0,1,1,0,2,14,35,2.25,16.9,3.4,3.4,3.4,1,35,kunzed01
325,Hung-Chih Kuo*,26,4,7,13,0.35,3.9,87,14,17,0,0,1,175.1,154,81,76,11,73,8,204,5,2,4,747,112,1.295,7.9,0.6,3.7,10.5,2.79,112,kuoho01
326,Hiroki Kuroda,33,1,9,10,0.474,3.73,31,31,0,2,2,0,183.1,181,85,76,13,42,8,116,7,0,5,776,112,1.216,8.9,0.6,2.1,5.7,2.76,112,kurodhi01
327,John Lackey,29,7,91,63,0.591,3.81,207,206,0,13,7,0,1324.2,1342,618,561,134,394,18,1062,64,5,77,5623,116,1.311,9.1,0.9,2.7,7.2,2.7,116,lackejo01
328,Aaron Laffey*,23,2,9,9,0.5,4.34,25,25,0,0,0,0,143,157,78,69,12,43,1,68,13,2,7,616,100,1.399,9.9,0.8,2.7,4.3,1.58,100,laffeaa01
329,Chris Lambert,25,1,1,2,0.333,5.66,8,3,1,0,0,0,20.2,31,18,13,3,7,1,15,2,0,0,102,80,1.839,13.5,1.3,3,6.5,2.14,80,lambech01
330,John Lannan*,23,2,11,17,0.393,3.95,37,37,0,0,0,0,216.2,208,106,95,26,89,2,127,9,2,7,932,109,1.371,8.6,1.1,3.7,5.3,1.43,109,lannajo01
331,Brandon League,25,5,4,4,0.5,3.81,101,0,22,0,0,2,127.2,126,61,54,14,52,5,78,8,0,10,552,118,1.394,8.9,1,3.7,5.5,1.5,118,leagubr01
332,Wade LeBlanc*,23,1,1,3,0.25,8.02,5,4,0,0,0,0,21.1,29,19,19,7,15,2,14,0,0,0,104,48,2.063,12.2,3,6.3,5.9,0.93,48,leblawa01
333,Wil Ledezma*,27,6,15,22,0.405,5.1,155,40,37,0,0,0,365,396,228,207,41,179,9,247,12,5,16,1645,85,1.575,9.8,1,4.4,6.1,1.38,85,ledezwi01
334,Cliff Lee*,29,7,76,39,0.661,4.15,160,156,1,7,2,0,965,979,489,445,117,289,9,719,33,1,25,4110,105,1.314,9.1,1.1,2.7,6.7,2.49,105,leecl02
335,Justin Lehr,30,3,4,3,0.571,5.31,66,0,24,0,0,0,83,91,54,49,9,39,5,51,4,1,4,373,84,1.566,9.9,1,4.2,5.5,1.31,84,lehrju01
336,Anthony Lerew,25,3,0,2,0,8.31,11,3,4,0,0,0,21.2,28,20,20,5,15,3,15,1,0,1,109,54,1.985,11.6,2.1,6.2,6.2,1,54,lerewan01
337,Jon Lester*,24,3,27,8,0.771,3.81,60,59,0,2,2,0,354.2,354,154,150,31,140,2,262,16,1,9,1516,123,1.393,9,0.8,3.6,6.6,1.87,123,lestejo01
338,Colby Lewis,28,5,12,15,0.444,6.71,72,34,13,0,0,0,217.1,270,166,162,36,124,6,155,11,2,9,1021,73,1.813,11.2,1.5,5.1,6.4,1.25,73,lewisco01
339,Jensen Lewis,24,2,1,5,0.167,3.3,77,0,33,0,0,13,95.1,94,37,35,9,37,4,86,6,0,1,417,132,1.374,8.9,0.8,3.5,8.1,2.32,132,lewisje01
340,Scott Lewis*,24,1,4,0,1,2.63,4,4,0,0,0,0,24,20,9,7,4,6,0,15,0,0,1,97,163,1.083,7.5,1.5,2.3,5.6,2.5,163,lewissc02
341,Brad Lidge,31,7,25,20,0.556,3.1,450,1,267,0,0,164,470.1,360,177,162,40,205,26,653,27,2,37,1976,141,1.201,6.9,0.8,3.9,12.5,3.19,141,lidgebr01
342,Jon Lieber,38,14,131,124,0.514,4.27,401,327,18,25,5,2,2198,2388,1158,1043,285,422,52,1553,49,13,30,9300,103,1.278,9.8,1.2,1.7,6.4,3.68,103,liebejo01
343,Ted Lilly*,32,10,91,75,0.548,4.4,253,228,5,4,2,0,1347.2,1276,698,659,204,501,20,1157,44,22,48,5788,104,1.319,8.5,1.4,3.3,7.7,2.31,104,lillyte01
344,Tim Lincecum,24,2,25,10,0.714,3.16,58,57,0,2,1,0,373.1,304,142,131,23,149,6,415,8,2,27,1546,140,1.213,7.3,0.6,3.6,10,2.79,140,linceti01
345,Mike Lincoln,33,7,15,29,0.341,5.02,225,19,42,0,0,5,333.2,366,199,186,47,120,9,215,12,0,13,1460,92,1.457,9.9,1.3,3.2,5.8,1.79,92,lincomi01
346,Matt Lindstrom,28,2,6,7,0.462,3.11,137,0,38,0,0,5,124.1,123,48,43,3,47,8,105,4,0,9,529,140,1.367,8.9,0.2,3.4,7.6,2.23,140,lindsma01
347,Scott Linebrink,31,9,32,18,0.64,3.26,434,6,77,0,0,5,489,443,193,177,56,168,21,418,17,0,29,2033,127,1.249,8.2,1,3.1,7.7,2.49,127,linebsc01
348,Francisco Liriano*,24,3,19,9,0.679,3.14,48,34,4,0,0,1,220.2,182,86,77,20,71,1,244,2,1,12,895,140,1.147,7.4,0.8,2.9,10,3.44,140,liriafr01
349,Jesse Litsch,23,2,20,18,0.526,3.67,49,48,0,2,2,0,287,294,135,117,34,75,4,149,15,0,6,1213,118,1.286,9.2,1.1,2.4,4.7,1.99,118,litscje01
350,Wes Littleton,25,3,5,3,0.625,3.69,80,0,21,0,0,3,102.1,89,42,42,9,37,1,55,8,0,1,423,125,1.231,7.8,0.8,3.3,4.8,1.49,125,littlwe01
351,Radhames Liz,24,2,6,8,0.429,6.77,26,21,5,0,0,0,109,124,88,82,19,74,4,81,4,0,9,515,67,1.817,10.2,1.6,6.1,6.7,1.09,67,lizra01
352,Esteban Loaiza,36,14,126,114,0.525,4.65,377,333,16,14,6,1,2099,2352,1170,1084,259,604,40,1382,75,9,32,9106,98,1.408,10.1,1.1,2.6,5.9,2.29,98,loaizes01
353,Kameron Loe,26,5,19,23,0.452,4.77,107,47,17,1,1,1,343.2,398,216,182,33,123,13,180,8,0,11,1528,96,1.516,10.4,0.9,3.2,4.7,1.46,96,loeka01
354,Adam Loewen*,24,3,8,8,0.5,5.38,35,29,1,0,0,0,164,163,105,98,14,106,0,134,11,2,6,749,85,1.64,8.9,0.8,5.8,7.4,1.26,85,loewead01
355,Boone Logan*,23,3,4,4,0.5,5.87,144,0,29,0,0,1,110.1,137,79,72,16,49,8,92,4,0,4,516,80,1.686,11.2,1.3,4,7.5,1.88,80,loganbo02
356,Kyle Lohse,29,8,78,80,0.494,4.67,251,228,10,6,4,0,1364,1513,752,708,175,414,23,853,59,3,44,5921,97,1.413,10,1.2,2.7,5.6,2.06,97,lohseky01
357,Braden Looper,33,11,58,58,0.5,3.93,636,63,315,1,1,103,981.1,1016,471,429,93,309,33,569,35,6,16,4201,109,1.35,9.3,0.9,2.8,5.2,1.84,109,loopebr01
358,Aquilino Lopez,33,5,6,6,0.5,3.78,159,0,69,0,0,15,207.1,199,94,87,23,82,13,167,11,2,9,903,123,1.355,8.6,1,3.6,7.2,2.04,123,lopezaq01
359,Javier Lopez*,30,6,11,5,0.688,4.38,329,0,56,0,0,4,232,231,123,113,15,104,12,147,16,3,6,1006,110,1.444,9,0.6,4,5.7,1.41,110,lopezja02
360,Rodrigo Lopez,32,7,65,65,0.5,4.8,187,161,5,5,2,0,1016.2,1113,577,542,144,315,21,674,28,5,19,4404,93,1.405,9.9,1.3,2.8,6,2.14,93,lopezro02
361,Mark Loretta,36,1,0,0,,0,1,0,1,0,0,0,1,1,0,0,0,1,0,2,0,0,0,5,,2,9,0,9,18,2,,loretma01
362,Shane Loux,28,3,1,4,0.2,6.41,21,7,6,0,0,0,60.1,72,46,43,9,17,1,19,7,0,2,270,69,1.475,10.7,1.3,2.5,2.8,1.12,69,louxsh01
363,Derek Lowe,35,12,126,107,0.541,3.75,533,255,156,9,3,85,1940.1,1915,925,809,156,546,41,1275,62,6,39,8152,121,1.268,8.9,0.7,2.5,5.9,2.34,121,lowede01
364,Mark Lowe,25,3,2,5,0.286,4.66,76,0,23,0,0,1,85,92,50,44,8,46,1,78,6,0,3,391,93,1.624,9.7,0.8,4.9,8.3,1.7,93,lowema01
365,Devon Lowery,25,1,0,0,,10.38,5,0,2,0,0,0,4.1,6,5,5,2,2,0,6,0,0,0,21,45,1.846,12.5,4.2,4.2,12.5,3,45,lowerde01
366,Brandon Lyon,28,7,21,29,0.42,4.46,309,21,145,0,0,51,416,471,227,206,48,120,19,262,8,3,8,1822,105,1.421,10.2,1,2.6,5.7,2.18,105,lyonbr01
367,Mike MacDougal,31,8,13,20,0.394,4.04,257,3,146,0,0,50,258.1,259,137,116,18,127,8,232,18,2,31,1145,117,1.494,9,0.6,4.4,8.1,1.83,117,macdomi01
368,Greg Maddux,42,23,355,227,0.61,3.16,744,740,3,109,35,0,5008.1,4726,1981,1756,353,999,177,3371,137,28,70,20421,132,1.143,8.5,0.6,1.8,6.1,3.37,132,maddugr01
369,Warner Madrigal,24,1,0,2,0,4.75,31,1,10,0,0,1,36,36,22,19,4,14,0,22,0,0,2,154,94,1.389,9,1,3.5,5.5,1.57,94,madriwa01
370,Ryan Madson,27,6,32,21,0.604,3.94,295,18,55,0,0,5,439,455,207,192,48,140,22,343,24,4,29,1880,115,1.355,9.3,1,2.9,7,2.45,115,madsory01
371,Ron Mahay*,37,12,24,10,0.706,3.81,416,3,78,0,0,4,483.2,444,229,205,60,236,20,403,6,1,22,2094,122,1.406,8.3,1.1,4.4,7.5,1.71,122,mahayro01
372,Paul Maholm*,26,4,30,35,0.462,4.3,96,96,0,3,1,0,601.1,638,307,287,64,210,11,387,30,2,10,2574,100,1.41,9.5,1,3.1,5.8,1.84,100,maholpa01
373,John Maine,27,5,33,27,0.55,4.18,84,81,2,2,2,0,464.2,405,234,216,63,202,6,398,12,1,16,1986,103,1.306,7.8,1.2,3.9,7.7,1.97,103,mainejo01
374,Gary Majewski,28,5,9,13,0.409,4.61,229,0,63,0,0,2,240.1,291,138,123,18,89,11,142,18,0,8,1092,94,1.581,10.9,0.7,3.3,5.3,1.6,94,majewga01
375,Charlie Manning*,29,1,1,3,0.25,5.14,57,0,7,0,0,0,42,35,25,24,8,31,2,37,0,0,2,189,84,1.571,7.5,1.7,6.6,7.9,1.19,84,mannich01
376,Shaun Marcum,26,4,24,17,0.585,3.95,89,64,12,0,0,1,396.2,368,180,174,62,141,6,314,17,0,5,1679,112,1.283,8.3,1.4,3.2,7.1,2.23,112,marcush01
377,Carlos Marmol,25,3,12,12,0.5,3.43,160,13,29,0,0,8,233.2,152,95,89,27,135,8,269,15,3,14,989,135,1.228,5.9,1,5.2,10.4,1.99,135,marmoca01
378,Jason Marquis,29,9,79,70,0.53,4.55,257,198,26,4,2,1,1269,1310,705,642,167,498,27,752,62,7,37,5544,97,1.425,9.3,1.2,3.5,5.3,1.51,97,marquja01
379,Jay Marshall*,25,1,1,2,0.333,6.43,51,0,15,0,0,0,42,50,33,30,3,22,6,18,4,0,2,198,67,1.714,10.7,0.6,4.7,3.9,0.82,67,marshja01
380,Sean Marshall*,25,3,16,22,0.421,4.62,79,50,6,0,0,1,294.1,299,165,151,42,117,10,202,12,0,13,1288,100,1.413,9.1,1.3,3.6,6.2,1.73,100,marshse01
381,Damaso Marte*,33,9,22,24,0.478,3.29,519,0,128,0,0,36,472.2,380,187,173,43,212,28,508,24,4,13,1980,138,1.252,7.2,0.8,4,9.7,2.4,138,marteda01
382,Carlos Martinez,26,2,0,1,0,4.15,14,0,5,0,0,0,13,13,6,6,3,7,0,13,0,0,0,57,110,1.538,9,2.1,4.8,9,1.86,110,martica03
383,Pedro Martinez,36,17,214,99,0.684,2.91,467,400,23,46,17,3,2782.2,2173,988,901,232,752,30,3117,137,6,62,11203,154,1.051,7,0.8,2.4,10.1,4.14,154,martipe02
384,Shairon Martis,21,1,1,3,0.25,5.66,5,4,0,0,0,0,20.2,18,14,13,5,12,0,23,0,0,1,92,77,1.452,7.8,2.2,5.2,10,1.92,77,martish01
385,Nick Masset,26,3,4,3,0.571,5.07,77,2,23,0,0,1,110,132,69,62,9,54,9,68,6,1,7,500,92,1.691,10.8,0.7,4.4,5.6,1.26,92,masseni01
386,Justin Masterson,23,1,6,5,0.545,3.16,36,9,6,0,0,0,88.1,68,31,31,10,40,3,68,8,0,1,365,147,1.223,6.9,1,4.1,6.9,1.7,147,masteju01
387,Tom Mastny,27,3,9,5,0.643,6.13,80,1,34,0,0,5,94,108,64,64,13,51,12,85,3,0,5,435,73,1.691,10.3,1.2,4.9,8.1,1.67,73,mastnto01
388,Scott Mathieson,24,1,1,4,0.2,7.47,9,8,0,0,0,0,37.1,48,36,31,8,16,1,28,1,1,2,177,63,1.714,11.6,1.9,3.9,6.8,1.75,63,mathisc01
389,Doug Mathis,25,1,2,1,0.667,6.85,8,4,3,0,0,0,22.1,37,20,17,3,14,2,9,0,0,1,112,66,2.284,14.9,1.2,5.6,3.6,0.64,66,mathido01
390,Osiris Matos,23,1,1,2,0.333,4.79,20,0,5,0,0,0,20.2,26,17,11,3,9,1,16,1,0,0,98,93,1.694,11.3,1.3,3.9,7,1.78,93,matosos01
391,Daisuke Matsuzaka,27,2,33,15,0.688,3.72,61,61,0,1,0,0,372.1,319,158,154,37,174,2,355,20,0,10,1590,126,1.324,7.7,0.9,4.2,8.6,2.04,126,matsuda01
392,Brandon McCarthy,24,4,13,20,0.394,4.54,93,39,13,0,0,0,275.1,270,147,139,42,106,9,186,6,2,10,1183,102,1.366,8.8,1.4,3.5,6.1,1.75,102,mccarbr01
393,Kyle McClellan,24,1,2,7,0.222,4.04,68,0,7,0,0,1,75.2,79,37,34,7,26,2,59,4,0,6,327,105,1.388,9.4,0.8,3.1,7,2.27,105,mccleky01
394,Seth McClung,27,5,23,31,0.426,5.55,136,49,36,0,0,6,368.1,363,241,227,50,215,10,274,21,0,20,1663,79,1.569,8.9,1.2,5.3,6.7,1.27,79,mccluse01
395,Bob McCrory,26,1,0,0,,15.63,8,0,2,0,0,0,6.1,10,12,11,0,8,0,5,0,0,1,37,30,2.842,14.2,0,11.4,7.1,0.63,30,mccrobo01
396,James McDonald,23,1,0,0,,0,4,0,1,0,0,0,6,5,0,0,0,1,0,2,0,0,0,24,,1,7.5,0,1.5,3,2,,mcdonja03
397,Dustin McGowan,26,4,20,22,0.476,4.71,75,56,5,3,1,0,353.2,345,201,185,32,141,6,285,16,1,28,1527,94,1.374,8.8,0.8,3.6,7.3,2.02,94,mcgowdu01
398,Gil Meche,29,8,78,68,0.534,4.36,215,211,2,5,2,0,1241.2,1232,649,602,150,498,10,914,24,2,30,5329,102,1.393,8.9,1.1,3.6,6.6,1.84,102,mechegi01
399,Brandon Medders,28,4,11,6,0.647,3.52,135,0,33,0,0,0,151,144,70,59,18,66,5,109,6,0,5,654,133,1.391,8.6,1.1,3.9,6.5,1.65,133,meddebr01
400,Evan Meek,25,1,0,1,0,6.92,9,0,7,0,0,0,13,11,11,10,3,12,2,7,1,0,3,61,62,1.769,7.6,2.1,8.3,4.8,0.58,62,meekev01
401,Jon Meloan,23,2,0,0,,8.68,7,0,4,0,0,0,9.1,8,9,9,1,9,0,9,1,0,0,44,54,1.821,7.7,1,8.7,8.7,1,54,meloajo01
402,Luis Mendoza,24,2,4,8,0.333,7.37,31,14,8,0,0,1,79.1,110,78,65,8,29,4,42,8,0,5,380,61,1.752,12.5,0.9,3.3,4.8,1.45,61,mendolu01
403,Kent Mercker*,40,18,74,67,0.525,4.16,692,150,157,2,1,25,1325.1,1307,676,612,154,607,47,917,32,15,55,5792,104,1.444,8.9,1,4.1,6.2,1.51,104,merckke01
404,Cla Meredith,25,4,10,10,0.5,3.37,201,0,48,0,0,0,203,209,85,76,16,51,10,145,7,3,6,847,118,1.281,9.3,0.7,2.3,6.4,2.84,118,meredcl01
405,Randy Messenger,26,4,4,11,0.267,4.9,161,0,42,0,0,2,174.1,212,99,95,18,80,15,115,3,0,5,801,88,1.675,10.9,0.9,4.1,5.9,1.44,88,messera01
406,Dan Meyer*,26,3,0,6,0,7.63,19,7,8,0,0,0,46,57,47,39,8,24,1,32,1,0,3,219,56,1.761,11.2,1.6,4.7,6.3,1.33,56,meyerda02
407,Kam Mickolio,24,1,0,1,0,5.87,9,0,5,0,0,0,7.2,8,5,5,0,4,0,8,0,0,2,36,79,1.565,9.4,0,4.7,9.4,2,79,mickoka01
408,Jose Mijares*,23,1,0,1,0,0.87,10,0,3,0,0,0,10.1,3,1,1,0,0,0,5,0,0,1,34,497,0.29,2.6,0,0,4.4,,497,mijarjo01
409,Aaron Miles,31,2,0,0,,6,3,0,3,0,0,0,3,3,2,2,1,0,0,0,1,0,0,12,89,1,9,3,0,0,,89,milesaa01
410,Andrew Miller*,23,3,11,16,0.407,5.8,50,33,4,0,0,0,181.2,201,130,117,15,105,4,151,13,1,9,852,77,1.684,10,0.7,5.2,7.5,1.44,77,millean01
411,Jim Miller,26,1,0,2,0,1.17,8,0,5,0,0,1,7.2,9,3,1,0,5,2,8,1,0,1,39,396,1.826,10.6,0,5.9,9.4,1.6,396,milleji02
412,Justin Miller,30,5,21,11,0.656,5.16,153,33,20,0,0,0,294.2,308,185,169,38,152,14,234,19,3,14,1317,89,1.561,9.4,1.2,4.6,7.1,1.54,89,milleju01
413,Trever Miller*,35,10,14,14,0.5,4.43,519,5,116,0,0,10,422.1,435,227,208,45,198,25,354,37,0,15,1897,102,1.499,9.3,1,4.2,7.5,1.79,102,milletr02
414,Kevin Millwood,33,12,142,111,0.561,4.06,352,344,3,17,5,0,2115.2,2126,1041,954,218,643,41,1685,54,3,45,9013,108,1.309,9,0.9,2.7,7.2,2.62,108,millwke01
415,Eric Milton*,32,10,87,84,0.509,5.01,266,265,0,10,4,0,1558.2,1635,923,868,265,447,14,1107,33,0,29,6718,94,1.336,9.4,1.5,2.6,6.4,2.48,94,miltoer01
416,Zach Miner,26,3,18,15,0.545,4.22,106,30,15,1,0,0,264.2,274,135,124,24,100,8,155,6,0,6,1139,107,1.413,9.3,0.8,3.4,5.3,1.55,107,minerza01
417,Pat Misch*,26,3,0,7,0,5,34,11,8,0,0,0,93.2,105,55,52,14,27,4,65,5,1,1,411,90,1.409,10.1,1.3,2.6,6.2,2.41,90,mischpa01
418,Sergio Mitre,27,5,10,23,0.303,5.36,78,52,13,1,1,0,310.2,372,199,185,34,108,10,188,23,1,17,1406,82,1.545,10.8,1,3.1,5.4,1.74,82,mitrese01
419,Garrett Mock,25,1,1,3,0.25,4.17,26,3,5,0,0,0,41,37,20,19,4,23,3,46,0,1,3,180,104,1.463,8.1,0.9,5,10.1,2,104,mockga01
420,Brian Moehler,36,12,75,91,0.452,4.73,283,215,35,10,6,1,1356,1581,764,712,173,377,24,740,31,2,21,5901,95,1.444,10.5,1.1,2.5,4.9,1.96,95,moehlbr01
421,Franklin Morales*,22,2,4,4,0.5,4.59,13,13,0,0,0,0,64.2,62,33,33,4,31,3,35,3,3,1,283,104,1.438,8.6,0.6,4.3,4.9,1.13,104,moralfr01
422,Juan Morillo,24,3,0,0,,11.42,6,1,2,0,0,0,8.2,12,11,11,4,4,0,7,2,0,0,44,47,1.846,12.5,4.2,4.2,7.3,1.75,47,morilju01
423,Matt Morris,33,11,121,92,0.568,3.98,307,276,12,23,8,4,1806,1867,889,799,175,509,36,1214,74,9,30,7669,107,1.316,9.3,0.9,2.5,6,2.39,107,morrima01
424,Brandon Morrow,23,2,6,8,0.429,3.73,105,5,42,0,0,10,128,96,55,53,13,84,6,141,1,0,9,554,116,1.406,6.8,0.9,5.9,9.9,1.68,116,morrobr01
425,Charlie Morton,24,1,4,8,0.333,6.15,16,15,0,0,0,0,74.2,80,56,51,9,41,2,48,2,0,2,345,68,1.621,9.6,1.1,4.9,5.8,1.17,68,mortoch02
426,Dustin Moseley,26,3,7,7,0.5,5.52,61,20,15,0,0,0,153.1,189,94,94,16,49,3,90,5,2,9,674,82,1.552,11.1,0.9,2.9,5.3,1.84,82,moseldu01
427,Guillermo Mota,34,10,33,35,0.485,3.93,548,0,153,0,0,8,636.1,565,295,278,67,247,33,518,15,3,23,2679,107,1.276,8,0.9,3.5,7.3,2.1,107,motagu01
428,Jason Motte,26,1,0,0,,0.82,12,0,4,0,0,1,11,5,2,1,0,3,0,16,0,0,0,40,532,0.727,4.1,0,2.5,13.1,5.33,532,motteja01
