Rk,Name,Age,Yrs,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,WHIP,H9,HR9,BB9,SO9,SO/W,ERA+,Name-additional
428,Roberto Novoa,25,2,5,6,0.455,4.8,65,0,13,0,0,0,65.2,72,37,35,8,31,6,62,2,1,5,299,93,1.569,9.9,1.1,4.2,8.5,2,93,novoaro01
429,Franklin Nunez,28,2,1,3,0.25,7.47,13,0,0,0,0,0,15.2,16,14,13,1,11,0,16,3,0,2,76,62,1.723,9.2,0.6,6.3,9.2,1.45,62,nunezfr01
430,Vladimir Núñez,30,7,20,32,0.385,4.83,230,27,83,0,0,21,408.1,396,246,219,53,178,14,302,12,3,20,1771,89,1.406,8.7,1.2,3.9,6.7,1.7,89,nunezvl01
431,Wes Obermueller,28,4,9,19,0.321,5.65,62,41,5,1,1,0,256.1,307,171,161,35,105,4,131,14,0,12,1176,77,1.607,10.8,1.2,3.7,4.6,1.25,77,obermwe01
432,Tomo Ohka,29,7,44,53,0.454,3.95,156,144,6,5,1,0,846,939,424,371,100,226,24,488,25,2,26,3642,113,1.377,10,1.1,2.4,5.2,2.16,113,ohkato01
433,Will Ohman*,27,3,3,3,0.5,4.17,86,0,15,0,0,0,58.1,50,27,27,8,34,4,59,3,1,9,258,106,1.44,7.7,1.2,5.2,9.1,1.74,106,ohmanwi01
434,Darren Oliver*,34,12,87,79,0.524,5.07,306,228,17,11,4,2,1407,1591,861,793,172,582,25,834,74,12,45,6272,95,1.544,10.2,1.1,3.7,5.3,1.43,95,oliveda02
435,Scott Olsen*,21,1,1,1,0.5,3.98,5,4,0,0,0,0,20.1,21,13,9,5,10,0,21,0,0,1,91,102,1.525,9.3,2.2,4.4,9.3,2.1,102,olsensc01
436,Ramon Ortiz,32,7,68,60,0.531,4.72,187,167,13,10,1,0,1065,1111,610,559,170,376,11,686,44,13,36,4614,95,1.396,9.4,1.4,3.2,5.8,1.82,95,ortizra02
437,Russ Ortiz,31,8,108,71,0.603,4.23,244,234,3,9,3,0,1456.2,1370,747,684,149,747,32,1050,32,2,51,6368,99,1.453,8.5,0.9,4.6,6.5,1.41,99,ortizru01
438,Chad Orvella,24,1,3,3,0.5,3.6,37,0,9,0,0,1,50,47,26,20,4,23,2,43,1,0,0,220,122,1.4,8.5,0.7,4.1,7.7,1.87,122,orvelch01
439,Franquelis Osoria,23,1,0,2,0,3.94,24,0,6,0,0,0,29.2,28,14,13,3,8,0,15,3,0,0,122,105,1.213,8.5,0.9,2.4,4.6,1.88,105,osorifr01
440,Antonio Osuna,32,11,36,29,0.554,3.68,411,0,140,0,0,21,488.2,432,217,200,44,209,27,501,17,5,12,2085,112,1.312,8,0.8,3.8,9.2,2.4,112,osunaan01
441,Roy Oswalt,27,5,83,39,0.68,3.07,155,145,4,9,4,0,980.2,933,367,334,80,225,14,850,35,2,14,4030,142,1.181,8.6,0.7,2.1,7.8,3.78,142,oswalro01
442,Akinori Otsuka,33,2,9,10,0.474,2.57,139,0,35,0,0,3,140,111,44,40,9,60,14,147,2,0,1,588,151,1.221,7.1,0.6,3.9,9.5,2.45,151,otsukak01
443,Juan Carlos Oviedo,23,1,3,2,0.6,7.55,41,0,10,0,0,0,53.2,73,45,45,9,18,2,32,3,0,1,246,59,1.696,12.2,1.5,3,5.4,1.78,59,nunezle01
444,Chris Oxspring,28,1,0,0,,3.75,5,0,0,0,0,0,12,9,8,5,2,6,0,11,0,0,0,49,106,1.25,6.8,1.5,4.5,8.3,1.83,106,oxsprch01
445,Juan Padilla,28,2,4,1,0.8,4.06,42,0,8,0,0,1,62,63,29,28,7,25,2,34,3,0,0,273,105,1.419,9.1,1,3.6,4.9,1.36,105,padilju01
446,Vicente Padilla,27,7,51,51,0.5,3.95,194,111,23,2,2,2,779,774,375,342,81,268,31,526,50,4,14,3349,106,1.338,8.9,0.9,3.1,6.1,1.96,106,padilvi01
447,Jonathan Papelbon,24,1,3,1,0.75,2.65,17,3,4,0,0,0,34,33,11,10,4,17,2,34,3,0,1,148,173,1.471,8.7,1.1,4.5,9,2,173,papeljo01
448,Chan Ho Park,32,12,106,80,0.57,4.33,299,253,9,9,2,0,1610,1474,833,775,182,776,17,1411,116,13,58,7036,98,1.398,8.2,1,4.3,7.9,1.82,98,parkch01
449,Chad Paronto,29,3,1,7,0.125,4.93,59,0,25,0,0,0,69.1,74,51,38,9,25,1,45,3,0,3,311,90,1.428,9.6,1.2,3.2,5.8,1.8,90,paronch01
450,John Parrish*,27,5,10,10,0.5,4.31,108,10,28,0,0,1,177.1,166,101,85,18,132,10,159,8,0,16,819,106,1.68,8.4,0.9,6.7,8.1,1.2,106,parrijo01
451,John Patterson,27,4,16,18,0.471,4.05,73,63,4,2,1,1,382.1,360,179,172,51,148,20,358,16,1,15,1637,107,1.329,8.5,1.2,3.5,8.4,2.42,107,pattejo02
452,Carl Pavano,29,8,61,64,0.488,4.27,184,166,3,6,4,0,1037.2,1114,542,492,112,289,36,673,58,13,13,4460,100,1.352,9.7,1,2.5,5.8,2.33,100,pavanca01
453,Jake Peavy,24,4,46,31,0.597,3.33,106,106,0,3,3,0,661.2,587,267,245,75,218,14,635,27,3,10,2763,116,1.217,8,1,3,8.6,2.91,116,peavyja01
454,Hayden Penn,20,1,3,2,0.6,6.34,8,8,0,0,0,0,38.1,46,30,27,6,21,3,18,0,1,3,178,69,1.748,10.8,1.4,4.9,4.2,0.86,69,pennha01
455,Brad Penny,27,6,56,53,0.514,4,163,162,0,3,2,0,968.2,961,467,431,96,306,28,698,22,5,21,4075,104,1.308,8.9,0.9,2.8,6.5,2.28,104,pennybr01
456,Joel Peralta,29,1,1,0,1,3.89,28,0,10,0,0,0,34.2,28,15,15,6,14,2,30,0,0,2,145,110,1.212,7.3,1.6,3.6,7.8,2.14,110,peraljo01
457,Troy Percival,35,11,30,41,0.423,3.1,605,0,489,0,0,324,611.2,412,229,211,70,264,25,700,25,2,26,2519,151,1.105,6.1,1,3.9,10.3,2.65,151,percitr01
458,Odalis Perez*,27,7,52,51,0.505,4.07,164,145,1,4,2,0,911.2,880,434,412,108,252,17,656,12,12,16,3768,101,1.242,8.7,1.1,2.5,6.5,2.6,101,perezod01
459,Oliver Perez*,23,4,27,30,0.474,4.26,90,89,0,2,1,0,515.2,447,256,244,80,276,7,571,24,2,15,2242,97,1.402,7.8,1.4,4.8,10,2.07,97,perezol01
460,Matt Perisho*,30,8,11,17,0.393,6.39,177,28,35,0,0,0,276,346,221,196,42,162,7,202,18,2,11,1325,73,1.841,11.3,1.4,5.3,6.6,1.25,73,perisma01
461,Andy Pettitte*,33,11,172,91,0.654,3.78,331,324,2,23,3,0,2098,2160,976,880,168,651,23,1525,34,9,46,8891,121,1.34,9.3,0.7,2.8,6.5,2.34,121,pettian01
462,Adam Pettyjohn*,28,1,1,6,0.143,5.82,16,9,1,0,0,0,65,81,48,42,10,21,2,40,4,0,2,293,74,1.569,11.2,1.4,2.9,5.5,1.9,74,pettyad01
463,Tommy Phelps*,31,3,4,5,0.444,4.34,75,11,18,0,0,1,120.1,129,64,58,11,47,5,85,4,0,3,526,97,1.463,9.6,0.8,3.5,6.4,1.81,97,phelpto01
464,Joel Pineiro,26,6,50,42,0.543,4.11,145,123,10,8,3,0,830.1,824,401,379,92,263,9,571,26,1,26,3503,105,1.309,8.9,1,2.9,6.2,2.17,105,pineijo01
465,Cliff Politte,31,8,20,21,0.488,4.06,300,16,81,0,0,15,381.1,346,184,172,47,156,19,327,10,1,14,1624,113,1.316,8.2,1.1,3.7,7.7,2.1,113,politcl01
466,Sidney Ponson,28,8,76,91,0.455,4.81,233,222,5,28,4,1,1443.1,1593,819,771,186,483,14,870,29,3,45,6226,93,1.438,9.9,1.2,3,5.4,1.8,93,ponsosi01
467,Jay Powell,33,11,36,23,0.61,4.17,512,0,161,0,0,22,542.1,543,295,251,42,272,30,423,21,1,20,2414,109,1.503,9,0.7,4.5,7,1.56,109,powelja04
468,Bret Prinz,28,5,5,4,0.556,4.77,98,0,45,0,0,9,88.2,95,49,47,12,48,4,63,3,1,6,403,98,1.613,9.6,1.2,4.9,6.4,1.31,98,prinzbr01
469,Mark Prior,24,4,41,23,0.641,3.24,97,97,0,5,1,0,613.1,536,238,221,68,195,8,719,23,2,16,2560,133,1.192,7.9,1,2.9,10.6,3.69,133,priorma01
470,Scott Proctor,28,2,3,1,0.75,5.81,55,1,23,0,0,0,69.2,75,50,45,15,31,4,57,2,2,5,317,75,1.522,9.7,1.9,4,7.4,1.84,75,proctsc01
471,Brandon Puffer,29,4,3,4,0.429,5.09,85,0,34,0,0,0,115,124,71,65,10,67,12,71,7,0,3,529,85,1.661,9.7,0.8,5.2,5.6,1.06,85,puffebr01
472,Bill Pulsipher*,31,6,13,19,0.406,5.15,106,46,13,2,0,0,327,361,199,187,44,141,7,202,11,3,9,1452,84,1.535,9.9,1.2,3.9,5.6,1.43,84,pulsibi01
473,J.J. Putz,28,3,6,8,0.429,4.19,121,0,50,0,0,10,126.2,128,64,59,18,50,6,95,7,0,3,552,105,1.405,9.1,1.3,3.6,6.8,1.9,105,putzjj01
474,Chad Qualls,26,2,10,4,0.714,3.36,102,0,23,0,0,1,112.2,107,46,42,10,31,3,84,10,0,1,470,128,1.225,8.5,0.8,2.5,6.7,2.71,128,quallch01
475,Paul Quantrill,36,14,68,78,0.466,3.83,841,64,228,1,1,21,1255.2,1442,601,534,112,336,68,725,45,8,5,5428,118,1.416,10.3,0.8,2.4,5.2,2.16,118,quantpa01
476,Brad Radke,32,11,136,130,0.511,4.22,350,349,0,37,10,0,2288.2,2446,1146,1072,302,413,9,1384,61,3,26,9555,113,1.249,9.6,1.2,1.6,5.4,3.35,113,radkebr01
477,Aaron Rakers,28,2,1,0,1,3.5,13,0,2,0,0,0,18,16,7,7,3,4,0,14,0,0,0,74,130,1.111,8,1.5,2,7,3.5,130,rakeraa01
478,Elizardo Ramirez,22,2,0,3,0,6.99,13,4,6,0,0,0,37.1,50,30,29,8,15,3,18,3,0,3,177,64,1.741,12.1,1.9,3.6,4.3,1.2,64,ramirel01
479,Erasmo Ramirez*,29,3,8,4,0.667,4.01,84,0,19,0,0,0,107.2,104,50,48,12,19,1,55,9,0,2,444,124,1.142,8.7,1,1.6,4.6,2.89,124,ramirer01
480,Horacio Ramirez*,25,3,25,17,0.595,4.07,72,70,0,3,1,0,445,446,223,201,59,169,19,211,8,4,9,1887,105,1.382,9,1.2,3.4,4.3,1.25,105,ramirho01
481,Steve Randolph*,31,2,10,6,0.625,4.89,95,6,14,0,0,0,141.2,123,84,77,18,119,5,112,3,2,7,664,95,1.708,7.8,1.1,7.6,7.1,0.94,95,randost01
482,Darrell Rasner,24,1,0,1,0,3.68,5,1,1,0,0,0,7.1,5,3,3,0,2,1,4,2,0,0,31,116,0.955,6.1,0,2.5,4.9,2,116,rasneda01
483,Jon Rauch,26,3,8,6,0.571,4.27,34,11,6,0,0,0,90.2,82,48,43,11,36,6,64,3,1,5,385,104,1.301,8.1,1.1,3.6,6.4,1.78,104,rauchjo01
484,Chris Ray,23,1,1,3,0.25,2.66,41,0,8,0,0,0,40.2,34,15,12,5,18,3,43,1,1,0,174,164,1.279,7.5,1.1,4,9.5,2.39,164,raych01
485,Ken Ray,30,1,1,0,1,8.74,13,0,4,0,0,0,11.1,23,12,11,2,6,0,0,1,0,0,57,58,2.559,18.3,1.6,4.8,0,0,58,rayke01
486,Britt Reames,31,5,7,13,0.35,5.13,95,26,10,0,0,0,210.2,215,137,120,30,113,10,198,10,1,7,949,87,1.557,9.2,1.3,4.8,8.5,1.75,87,reamebr01
487,Tim Redding,27,5,21,34,0.382,5.16,101,79,4,0,0,0,436.1,488,286,250,59,184,11,309,17,1,13,1962,85,1.54,10.1,1.2,3.8,6.4,1.68,85,redditi01
488,Mark Redman*,31,7,53,66,0.445,4.47,169,157,3,10,1,0,985,1042,525,489,109,311,14,624,24,7,44,4220,100,1.374,9.5,1,2.8,5.7,2.01,100,redmama01
489,Steve Reed,40,14,49,44,0.527,3.63,833,0,197,0,0,18,870.2,811,384,351,107,285,46,630,61,5,11,3662,132,1.259,8.4,1.1,2.9,6.5,2.21,132,reedst01
490,Nick Regilio,26,2,1,6,0.143,5.35,24,4,6,0,0,0,37,42,26,22,5,22,2,26,3,0,1,174,91,1.73,10.2,1.2,5.4,6.3,1.18,91,regilni01
491,Chris Reitsma,27,5,31,42,0.425,4.38,285,53,92,1,1,29,557.1,613,305,271,66,147,23,335,13,0,14,2400,100,1.364,9.9,1.1,2.4,5.4,2.28,100,reitsch01
492,Mike Remlinger*,39,13,51,51,0.5,3.9,603,59,103,4,2,18,856.2,757,401,371,101,421,36,835,28,6,47,3702,111,1.375,8,1.1,4.4,8.8,1.98,111,remlimi01
493,Chris Resop,22,1,2,0,1,8.47,15,0,6,0,0,0,17,22,16,16,1,9,0,15,1,0,3,80,48,1.824,11.6,0.5,4.8,7.9,1.67,48,resopch01
494,Alberto Reyes,35,11,19,10,0.655,3.6,297,2,92,0,0,6,345.1,270,143,138,38,164,11,333,22,1,11,1467,125,1.257,7,1,4.3,8.7,2.03,125,reyesal01
495,Anthony Reyes,23,1,1,1,0.5,2.7,4,1,0,0,0,0,13.1,6,4,4,2,4,1,12,0,0,2,51,161,0.75,4.1,1.4,2.7,8.1,3,161,reyesan01
496,Dennys Reyes*,28,9,22,31,0.415,4.8,344,40,66,0,0,2,519.2,544,315,277,49,305,20,474,12,7,48,2369,94,1.634,9.4,0.8,5.3,8.2,1.55,94,reyesde01
497,Arthur Rhodes*,35,15,75,55,0.577,4.26,598,61,116,5,3,26,965.1,849,477,457,109,421,33,945,12,3,32,4077,105,1.316,7.9,1,3.9,8.8,2.24,105,rhodear01
498,John Riedling,29,6,17,13,0.567,4.41,229,8,59,0,0,3,302,303,170,148,24,148,13,198,14,1,26,1352,97,1.493,9,0.7,4.4,5.9,1.34,97,riedljo01
499,Matt Riley*,25,4,5,4,0.556,5.99,26,18,0,0,0,0,97.2,100,68,65,18,72,0,78,2,3,3,454,77,1.761,9.2,1.7,6.6,7.2,1.08,77,rileyma01
500,Juan Rincon,26,5,22,20,0.524,3.35,224,3,57,0,0,2,279,240,119,104,18,114,11,278,9,1,16,1179,137,1.269,7.7,0.6,3.7,9,2.44,137,rincoju01
501,Ricardo Rincon*,35,9,21,24,0.467,3.53,552,0,126,0,0,21,436.1,374,194,171,39,196,32,391,10,4,13,1858,128,1.306,7.7,0.8,4,8.1,1.99,128,rincori01
502,Royce Ring*,24,1,0,2,0,5.06,15,0,2,0,0,0,10.2,10,6,6,0,10,1,8,0,0,0,51,84,1.875,8.4,0,8.4,6.8,0.8,84,ringro01
503,David Riske,28,6,17,12,0.586,3.55,287,0,110,0,0,16,317.1,265,135,125,44,135,14,318,15,0,6,1340,124,1.261,7.5,1.2,3.8,9,2.36,124,riskeda01
504,Mariano Rivera,35,11,54,35,0.607,2.33,657,10,541,0,0,379,806.2,630,229,209,42,215,24,728,24,3,9,3248,197,1.048,7,0.5,2.4,8.1,3.39,197,riverma01
505,Nate Robertson*,27,4,20,29,0.408,4.9,80,73,2,3,0,1,446.1,482,267,243,67,158,6,313,13,2,14,1947,89,1.434,9.7,1.4,3.2,6.3,1.98,89,roberna01
506,Fernando Rodney,28,3,4,9,0.308,4.52,86,0,47,0,0,12,91.2,99,49,46,9,44,6,85,3,1,2,417,95,1.56,9.7,0.9,4.3,8.3,1.93,95,rodnefe01
507,Eddy Rodriguez,23,1,1,0,1,4.78,29,0,10,0,0,0,43.1,36,23,23,5,30,5,37,5,1,2,193,96,1.523,7.5,1,6.2,7.7,1.23,96,rodried03
508,Felix Rodriguez,32,10,37,25,0.597,3.51,532,1,158,0,0,11,557,494,231,217,45,267,16,497,28,5,31,2405,120,1.366,8,0.7,4.3,8,1.86,120,rodrife01
509,Francisco Rodriguez,23,4,14,9,0.609,2.44,199,0,114,0,0,59,243,149,71,66,21,102,10,322,4,0,20,969,180,1.033,5.5,0.8,3.8,11.9,3.16,180,rodrifr03
510,Ricardo Rodriguez,27,4,10,15,0.4,5.18,39,36,0,1,1,0,206.2,224,133,119,33,75,4,104,12,2,8,916,88,1.447,9.8,1.4,3.3,4.5,1.39,88,rodriri03
511,Wandy Rodriguez*,26,1,10,10,0.5,5.53,25,22,0,0,0,0,128.2,135,82,79,19,53,2,80,8,3,3,560,77,1.461,9.4,1.3,3.7,5.6,1.51,77,rodriwa01
512,Kenny Rogers*,40,17,190,131,0.592,4.21,687,400,132,36,9,28,2862,2985,1488,1340,286,1017,48,1751,108,22,69,12374,109,1.398,9.4,0.9,3.2,5.5,1.72,109,rogerke01
513,J.C. Romero*,29,7,25,20,0.556,4.35,327,22,59,0,0,2,407.2,395,215,197,38,209,26,336,23,4,27,1803,107,1.482,8.7,0.8,4.6,7.4,1.61,107,romerj.01
514,Matt Roney,25,1,1,9,0.1,5.45,45,11,12,0,0,0,100.2,102,67,61,17,48,4,47,4,2,2,449,79,1.49,9.1,1.5,4.3,4.2,0.98,79,roneyma01
515,Kirk Rueter*,34,13,130,92,0.586,4.27,340,336,1,4,1,0,1918,2092,1004,911,220,582,41,818,25,0,24,8210,97,1.394,9.8,1,2.7,3.8,1.41,97,rueteki01
516,Josh Rupe,22,1,1,0,1,2.79,4,1,1,0,0,0,9.2,7,4,3,0,4,0,6,2,0,1,39,170,1.138,6.5,0,3.7,5.6,1.5,170,rupejo01
517,Glendon Rusch*,30,9,57,86,0.399,4.88,271,202,16,11,3,4,1308.2,1517,758,710,157,399,17,961,39,5,17,5743,90,1.464,10.4,1.1,2.7,6.6,2.41,90,ruschgl01
518,B.J. Ryan*,29,7,16,19,0.457,3.54,405,0,131,0,0,42,381.1,307,161,150,29,195,21,465,12,1,14,1634,127,1.316,7.2,0.7,4.6,11,2.38,127,ryanb.01
519,Kirk Saarloos,26,4,20,18,0.526,4.8,88,53,12,3,2,0,318.2,352,178,170,31,110,16,160,22,0,2,1384,91,1.45,9.9,0.9,3.1,4.5,1.45,91,saarlki01
520,CC Sabathia*,24,5,69,45,0.605,4.1,157,157,0,6,2,0,972.2,898,469,443,94,383,10,761,28,9,25,4096,107,1.317,8.3,0.9,3.5,7,1.99,107,sabatc.01
521,Duaner Sanchez,25,4,8,8,0.5,4.19,161,0,65,0,0,8,174,177,87,81,21,71,8,124,11,1,13,760,99,1.425,9.2,1.1,3.7,6.4,1.75,99,sanchdu01
522,David Sanders*,25,2,0,0,,6.75,22,0,7,0,0,0,24,28,19,18,6,12,0,15,1,0,0,112,70,1.667,10.5,2.3,4.5,5.6,1.25,70,sandeda01
523,Ervin Santana,22,1,12,8,0.6,4.65,23,23,0,1,1,0,133.2,139,73,69,17,47,2,99,8,0,4,583,91,1.392,9.4,1.1,3.2,6.7,2.11,91,santaer01
524,Johan Santana*,26,6,59,25,0.702,3.31,184,108,23,4,3,1,856,699,333,315,87,265,2,901,19,6,44,3480,140,1.126,7.3,0.9,2.8,9.5,3.4,140,santajo02
525,Julio Santana,32,6,17,31,0.354,5.26,202,42,44,1,0,1,470.2,510,297,275,69,223,13,304,20,2,21,2096,90,1.557,9.8,1.3,4.3,5.8,1.36,90,santaju01
526,Jose Santiago,30,8,17,22,0.436,4.36,229,0,63,0,0,4,299,336,155,145,28,95,12,153,13,1,4,1314,106,1.441,10.1,0.8,2.9,4.6,1.61,106,santijo03
527,Victor Santos,28,5,17,33,0.34,4.99,125,65,18,1,0,0,423.2,454,266,235,55,204,21,296,16,1,11,1916,88,1.553,9.6,1.2,4.3,6.3,1.45,88,santovi01
528,Scott Sauerbeck*,33,6,20,16,0.556,3.74,425,0,87,0,0,5,361,322,166,150,28,225,30,372,17,3,20,1589,120,1.515,8,0.7,5.6,9.3,1.65,120,sauersc01
529,Joe Saunders*,24,1,0,0,,7.71,2,2,0,0,0,0,9.1,10,8,8,3,4,0,4,0,0,1,41,57,1.5,9.6,2.9,3.9,3.9,1,57,saundjo01
530,Curt Schilling,38,18,192,131,0.594,3.4,514,381,81,82,19,22,2906,2613,1160,1098,298,660,41,2832,47,8,71,11817,128,1.126,8.1,0.9,2,8.8,4.29,128,schilcu01
531,Jason Schmidt,32,11,116,81,0.589,3.95,281,272,1,17,8,0,1739.2,1609,832,764,158,686,26,1548,42,10,80,7430,109,1.319,8.3,0.8,3.5,8,2.26,109,schmija01
532,Steve Schmoll,25,1,2,2,0.5,5.01,48,0,14,0,0,3,46.2,47,29,26,4,22,2,29,3,1,0,205,82,1.479,9.1,0.8,4.2,5.6,1.32,82,schmost01
533,Scott Schoeneweis*,31,7,39,45,0.464,5.02,303,93,44,2,1,2,767,822,461,428,85,300,19,437,36,5,18,3363,93,1.463,9.6,1,3.5,5.1,1.46,93,schoesc01
534,Rudy Seanez,36,14,27,20,0.574,4.12,380,0,104,0,0,11,393.2,341,196,180,38,201,17,417,9,1,37,1710,104,1.377,7.8,0.9,4.6,9.5,2.07,104,seaneru01
535,Bobby Seay*,27,4,1,1,0.5,4.63,62,0,17,0,0,0,56.1,59,31,29,8,24,3,45,3,1,2,250,100,1.473,9.4,1.3,3.8,7.2,1.88,100,seaybo01
536,Aaron Sele,35,13,137,104,0.568,4.59,342,337,1,15,9,0,1996,2215,1117,1018,209,747,35,1321,108,2,51,8833,101,1.484,10,0.9,3.4,6,1.77,101,seleaa01
537,Jae Weong Seo,28,4,22,24,0.478,3.85,71,66,2,1,0,0,397.1,410,187,170,44,112,18,224,9,1,4,1684,109,1.314,9.3,1,2.5,5.1,2,109,seoja01
538,Dan Serafini*,31,6,15,16,0.484,5.98,101,33,15,1,0,1,263.1,335,189,175,37,116,6,127,7,0,10,1222,77,1.713,11.4,1.3,4,4.3,1.09,77,serafda01
539,Brian Shackelford*,28,1,1,0,1,2.43,37,0,5,0,0,0,29.2,21,9,8,2,9,1,17,6,1,3,119,178,1.011,6.4,0.6,2.7,5.2,1.89,178,shackbr01
540,Ben Sheets,26,5,55,62,0.47,3.83,149,149,0,11,1,0,982.1,978,467,418,117,218,20,826,27,1,34,4088,111,1.218,9,1.1,2,7.6,3.79,111,sheetbe01
541,George Sherrill*,28,2,6,4,0.6,4.43,50,0,6,0,0,0,42.2,37,24,21,6,16,3,40,2,1,4,181,100,1.242,7.8,1.3,3.4,8.4,2.5,100,sherrge01
542,Scot Shields,29,5,28,22,0.56,2.8,219,14,57,0,0,12,405.1,340,145,126,27,143,14,355,12,0,25,1674,157,1.192,7.5,0.6,3.2,7.9,2.48,157,shielsc01
543,Jason Shiell,28,2,2,0,1,5.84,20,0,6,0,0,1,24.2,30,17,16,4,20,2,24,2,0,2,123,81,2.027,10.9,1.5,7.3,8.8,1.2,81,shielja01
544,Brian Shouse*,36,6,5,4,0.556,3.98,215,0,52,0,0,1,185.1,184,92,82,17,65,14,128,10,0,5,799,123,1.344,8.9,0.8,3.2,6.2,1.97,123,shousbr01
545,Paul Shuey,34,10,45,27,0.625,3.57,451,0,151,0,0,22,504.1,438,224,200,40,256,32,534,14,1,33,2183,130,1.376,7.8,0.7,4.6,9.5,2.09,130,shueypa01
546,Brian Sikorski,30,1,1,3,0.25,5.73,10,5,2,0,0,0,37.2,46,31,24,9,25,1,32,1,0,1,187,88,1.885,11,2.2,6,7.6,1.28,88,sikorbr01
547,Carlos Silva,26,4,31,17,0.646,3.84,190,61,36,3,1,2,562.2,647,260,240,59,103,15,236,20,2,20,2349,115,1.333,10.3,0.9,1.6,3.8,2.29,115,silvaca01
548,Jason Simontacchi,31,3,20,10,0.667,4.77,83,40,13,1,0,1,285,304,160,151,44,102,4,149,12,0,5,1230,85,1.425,9.6,1.4,3.2,4.7,1.46,85,simonja01
549,Allan Simpson,27,2,2,2,0.5,6.22,43,0,11,0,0,0,46.1,50,36,32,5,28,0,52,5,0,5,219,79,1.683,9.7,1,5.4,10.1,1.86,79,simpsal01
550,Andy Sisco*,22,1,2,5,0.286,3.11,67,0,13,0,0,0,75.1,68,27,26,6,42,4,76,2,0,2,329,142,1.46,8.1,0.7,5,9.1,1.81,142,siscoan01
551,Aaron Small,33,8,25,10,0.714,4.9,161,12,43,1,1,4,294,338,173,160,28,125,11,158,13,0,12,1317,91,1.575,10.3,0.9,3.8,4.8,1.26,91,smallaa01
552,Mike Smith,27,1,0,3,0,6.62,14,6,3,0,0,0,35.1,43,28,26,3,20,0,16,7,0,2,174,70,1.783,11,0.8,5.1,4.1,0.8,70,smithmi06
553,Travis Smith,32,4,6,5,0.545,6.62,41,14,8,0,0,0,107.1,135,80,79,23,37,3,68,4,0,3,483,63,1.602,11.3,1.9,3.1,5.7,1.84,63,smithtr01
554,John Smoltz,38,17,177,128,0.58,3.26,635,394,204,50,15,154,2929.1,2537,1157,1060,234,882,68,2567,41,16,130,11997,126,1.167,7.8,0.7,2.7,7.9,2.91,126,smoltjo01
555,Ian Snell,23,2,1,3,0.25,5.67,18,6,3,0,0,0,54,57,35,34,7,33,3,43,1,0,4,245,75,1.667,9.5,1.2,5.5,7.2,1.3,75,snellia01
556,Kyle Snyder,27,2,2,9,0.182,5.64,28,18,4,0,0,0,121.1,149,81,76,14,31,4,58,3,0,5,533,85,1.484,11.1,1,2.3,4.3,1.87,85,snydeky01
557,Rafael Soriano,25,4,3,6,0.333,3.24,63,8,17,0,0,2,111,90,42,40,10,32,2,112,4,0,2,456,134,1.099,7.3,0.8,2.6,9.1,3.5,134,soriara01
558,Jorge Sosa,27,4,24,29,0.453,4.41,147,61,25,1,1,1,461.1,447,243,226,59,232,15,299,7,1,18,2024,100,1.472,8.7,1.2,4.5,5.8,1.29,100,sosajo02
559,Justin Speier,31,8,25,20,0.556,4.14,401,0,146,0,0,17,465.2,416,225,214,75,156,26,391,30,5,22,1976,117,1.228,8,1.4,3,7.6,2.51,117,speieju01
560,Ryan Speier,25,1,2,1,0.667,3.65,22,0,10,0,0,0,24.2,26,12,10,0,13,0,10,1,0,2,111,133,1.581,9.5,0,4.7,3.6,0.77,133,speiery01
561,Russ Springer,36,13,24,38,0.387,5.08,446,27,104,1,0,8,621.2,628,375,351,95,279,28,559,26,0,34,2751,87,1.459,9.1,1.4,4,8.1,2,87,sprinru01
562,Chris Spurling,28,2,4,7,0.364,4.08,122,0,26,0,0,3,147.2,136,72,67,17,44,7,64,5,0,6,610,105,1.219,8.3,1,2.7,3.9,1.45,105,spurlch01
563,Jason Standridge,26,5,2,7,0.222,5.79,55,9,14,1,0,0,101,123,65,65,21,55,9,56,2,0,7,466,77,1.762,11,1.9,4.9,5,1.02,77,standja01
564,Jason Stanford*,28,2,1,4,0.2,3.1,15,10,1,0,0,0,61,60,21,21,5,21,1,35,2,0,1,263,143,1.328,8.9,0.7,3.1,5.2,1.67,143,stanfja01
565,Mike Stanton*,38,17,60,53,0.531,3.8,1027,1,330,0,0,76,988.2,941,454,417,85,375,63,807,26,8,29,4209,116,1.331,8.6,0.8,3.4,7.3,2.15,116,stantmi02
566,Denny Stark,30,5,15,13,0.536,5.78,64,42,3,0,0,0,254,290,192,163,51,123,9,120,8,1,5,1169,84,1.626,10.3,1.8,4.4,4.3,0.98,84,starkde01
567,Tim Stauffer,23,1,3,6,0.333,5.33,15,14,0,0,0,0,81,92,50,48,10,29,0,49,2,0,0,355,73,1.494,10.2,1.1,3.2,5.4,1.69,73,staufti01
568,Steve Stemle,28,1,0,0,,5.06,6,0,1,0,0,0,10.2,10,6,6,0,4,0,9,0,0,0,43,90,1.313,8.4,0,3.4,7.6,2.25,90,stemlst01
569,Ricky Stone,30,5,11,9,0.55,4.57,215,0,60,0,0,2,250.1,276,138,127,40,90,13,167,15,0,6,1099,95,1.462,9.9,1.4,3.2,6,1.86,95,stoneri01
