Rk,Name,Age,Yrs,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,WHIP,H9,HR9,BB9,SO9,SO/W,ERA+,Name-additional
286,Randy Johnson*,38,15,224,106,0.679,3.06,436,426,5,87,34,2,3008.1,2310,1154,1023,267,1231,19,3746,138,26,91,12411,145,1.177,6.9,0.8,3.7,11.2,3.04,145,johnsra05
287,Bobby Jones,32,10,89,83,0.517,4.36,245,241,1,11,4,0,1518.2,1639,833,735,194,412,39,887,38,8,17,6508,94,1.351,9.7,1.1,2.4,5.3,2.15,94,jonesbo03
288,Bobby Jones*,30,5,14,20,0.412,5.77,96,47,7,1,0,0,321.1,363,225,206,44,187,3,226,16,1,8,1497,91,1.712,10.2,1.2,5.2,6.3,1.21,91,jonesbo04
289,Todd Jones,34,10,36,37,0.493,3.75,607,0,387,0,0,184,681,650,312,284,62,313,41,613,21,1,30,2947,117,1.414,8.6,0.8,4.1,8.1,1.96,117,jonesto02
290,Kevin Joseph,25,1,0,1,0,4.91,11,0,6,0,0,0,11,16,7,6,1,6,0,2,2,0,0,52,84,2,13.1,0.8,4.9,1.6,0.33,84,josepke01
291,Jorge Julio,23,2,6,7,0.462,2.42,85,0,69,0,0,25,89.1,80,35,24,7,36,3,77,3,0,9,388,179,1.299,8.1,0.7,3.6,7.8,2.14,179,juliojo01
292,Eric Junge,25,1,2,0,1,1.42,4,1,2,0,0,0,12.2,14,3,2,0,5,0,11,0,0,0,56,281,1.5,9.9,0,3.6,7.8,2.2,281,jungeer01
293,Jason Karnuth,26,1,0,0,,1.8,4,0,1,0,0,0,5,6,1,1,1,4,0,1,1,0,0,24,257,2,10.8,1.8,7.2,1.8,0.25,257,karnuja01
294,Steve Karsay,30,8,31,38,0.449,3.88,321,40,130,1,0,41,565.2,582,261,244,51,187,36,435,22,0,22,2433,118,1.359,9.3,0.8,3,6.9,2.33,118,karsast01
295,Justin Kaye,26,1,0,0,,12,3,0,2,0,0,0,3,6,4,4,0,1,0,3,0,0,0,15,40,2.333,18,0,3,9,3,40,kayeju01
296,Randy Keisler*,26,2,2,2,0.5,7.19,14,11,0,0,0,0,61.1,68,50,49,13,42,0,42,0,0,0,288,64,1.793,10,1.9,6.2,6.2,1,64,keislra01
297,Kris Keller,24,1,0,0,,27,1,0,1,0,0,0,1,2,3,3,1,3,0,1,0,0,0,8,21,5,18,9,27,9,0.33,21,kellekr01
298,Joe Kennedy*,23,2,15,19,0.441,4.5,50,50,0,5,1,0,314.1,326,177,157,39,89,0,187,19,1,9,1338,99,1.32,9.3,1.1,2.5,5.4,2.1,99,kennejo04
299,Steve Kent*,23,1,0,2,0,5.65,34,0,10,0,0,1,57.1,67,41,36,6,38,0,41,3,3,2,272,79,1.831,10.5,0.9,6,6.4,1.08,79,kentst01
300,Jason Kershner*,25,1,0,1,0,4.88,25,0,4,0,0,1,24,20,16,13,3,14,1,18,2,0,3,107,83,1.417,7.5,1.1,5.3,6.8,1.29,83,kershja01
301,Masao Kida,33,2,1,0,1,6.42,51,0,21,0,0,1,67.1,78,51,48,7,30,3,50,4,0,7,305,77,1.604,10.4,0.9,4,6.7,1.67,77,kidama01
302,Darryl Kile,33,12,133,119,0.528,4.12,359,331,8,28,9,0,2165.1,2135,1099,992,214,918,41,1668,117,19,97,9429,104,1.41,8.9,0.9,3.8,6.9,1.82,104,kileda01
303,Byung-Hyun Kim,23,4,20,17,0.541,3.21,236,1,150,0,0,70,280,194,106,100,26,136,12,347,28,4,14,1176,145,1.179,6.2,0.8,4.4,11.2,2.55,145,kimby01
304,Sun-Woo Kim,24,2,3,2,0.6,5.24,39,7,14,0,0,0,91,106,53,53,6,35,7,56,6,0,7,409,86,1.549,10.5,0.6,3.5,5.5,1.6,86,kimsu01
305,Ray King*,28,4,6,8,0.429,3.11,204,0,42,0,0,1,159.1,139,61,55,13,69,14,123,5,1,4,668,138,1.305,7.9,0.7,3.9,6.9,1.78,138,kingra01
306,Matt Kinney,25,2,4,9,0.308,4.82,22,20,1,0,0,0,108.1,119,65,58,20,58,1,69,1,0,9,491,99,1.634,9.9,1.7,4.8,5.7,1.19,99,kinnema01
307,Steve Kline*,29,6,20,23,0.465,3.41,444,1,128,0,0,30,409.2,386,169,155,36,174,28,341,16,1,17,1757,130,1.367,8.5,0.8,3.8,7.5,1.96,130,klinest02
308,Brandon Knight,26,2,0,0,,10.71,11,0,7,0,0,0,19.1,29,24,23,7,8,0,14,0,0,1,93,43,1.914,13.5,3.3,3.7,6.5,1.75,43,knighbr01
309,Eric Knott*,27,1,0,1,0,1.93,3,1,0,0,0,0,4.2,8,9,1,0,0,0,4,2,0,0,25,259,1.714,15.4,0,0,7.7,,259,knotter01
310,Gary Knotts,25,2,3,2,0.6,4.66,30,1,7,0,0,0,36.2,28,19,19,7,17,0,30,3,0,1,155,88,1.227,6.9,1.7,4.2,7.4,1.76,88,knottga01
311,Billy Koch,27,4,22,17,0.564,3.48,277,0,245,0,0,144,305.1,275,131,118,25,127,22,265,15,0,11,1304,135,1.317,8.1,0.7,3.7,7.8,2.09,135,kochbi01
312,Danny Kolb,27,4,5,7,0.417,5.01,68,0,21,0,0,1,79,80,48,44,5,49,3,50,2,0,11,363,98,1.633,9.1,0.6,5.6,5.7,1.02,98,kolbda01
313,Satoru Komiyama,36,1,0,3,0,5.61,25,0,13,0,0,0,43.1,53,29,27,7,12,4,33,3,0,1,194,72,1.5,11,1.5,2.5,6.9,2.75,72,komiysa01
314,Mike Koplove,25,2,6,2,0.75,3.39,64,0,16,0,0,0,71.2,55,31,27,3,32,5,60,2,0,2,299,135,1.214,6.9,0.4,4,7.5,1.88,135,koplomi01
315,Ben Kozlowski*,21,1,0,0,,6.3,2,2,0,0,0,0,10,11,7,7,3,11,0,6,1,0,0,50,78,2.2,9.9,2.7,9.9,5.4,0.55,78,kozlobe01
316,Marc Kroon,29,3,0,2,0,7.84,20,0,7,0,0,0,20.2,22,19,18,2,16,0,20,2,1,3,101,55,1.839,9.6,0.9,7,8.7,1.25,55,kroonma01
317,John Lackey,23,1,9,4,0.692,3.66,18,18,0,1,0,0,108.1,113,52,44,10,33,0,69,4,2,7,465,121,1.348,9.4,0.8,2.7,5.7,2.09,121,lackejo01
318,Tim Laker,32,1,0,0,,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,5,,2,9,0,9,9,1,,lakerti01
319,Brian Lawrence,26,2,17,17,0.5,3.6,62,46,5,3,2,0,324.2,337,150,130,26,86,11,233,16,1,3,1378,106,1.303,9.3,0.7,2.4,6.5,2.71,106,lawrebr02
320,Cliff Lee*,23,1,0,1,0,1.74,2,2,0,0,0,0,10.1,6,2,2,0,8,1,6,0,1,0,44,260,1.355,5.2,0,7,5.2,0.75,260,leecl02
321,David Lee,29,3,4,2,0.667,4.09,84,0,25,0,0,1,103.1,105,50,47,13,62,2,86,11,2,4,469,122,1.616,9.1,1.1,5.4,7.5,1.39,122,leeda01
322,Al Leiter*,36,16,130,103,0.558,3.66,326,296,7,15,9,2,1894.1,1684,850,771,154,874,32,1621,85,18,55,8116,117,1.35,8,0.7,4.2,7.7,1.85,117,leiteal01
323,Curt Leskanic,34,9,42,29,0.592,4.48,499,11,207,0,0,49,616.2,593,323,307,70,303,19,554,15,6,41,2690,114,1.453,8.7,1,4.4,8.1,1.83,114,leskacu01
324,Al Levine,34,7,18,23,0.439,3.91,288,7,88,0,0,9,423.1,431,210,184,49,179,17,212,12,0,19,1846,121,1.441,9.2,1,3.8,4.5,1.18,121,levinal01
325,Allen Levrault,24,2,6,11,0.353,5.93,37,21,2,1,0,0,142.2,156,100,94,27,66,7,89,7,1,2,644,73,1.556,9.8,1.7,4.2,5.6,1.35,73,levraal01
326,Colby Lewis,22,1,1,3,0.25,6.29,15,4,4,0,0,0,34.1,42,26,24,4,26,2,28,2,1,3,168,76,1.981,11,1,6.8,7.3,1.08,76,lewisco01
327,Brad Lidge,25,1,1,0,1,6.23,6,1,2,0,0,0,8.2,12,6,6,0,9,1,12,2,0,0,48,72,2.423,12.5,0,9.3,12.5,1.33,72,lidgebr01
328,Cory Lidle,30,5,33,24,0.579,3.96,150,73,26,3,2,2,563.1,569,277,248,60,137,17,349,22,1,19,2351,112,1.253,9.1,1,2.2,5.6,2.55,112,lidleco01
329,Jon Lieber,32,9,86,83,0.509,4.18,272,225,10,21,3,2,1510.1,1603,788,702,188,311,32,1121,31,12,16,6379,104,1.267,9.6,1.1,1.9,6.7,3.6,104,liebejo01
330,Kerry Ligtenberg,31,5,12,12,0.5,3.04,254,0,133,0,0,44,266.2,208,95,90,27,115,19,256,0,1,7,1103,143,1.211,7,0.9,3.9,8.6,2.23,143,ligteke01
331,Ted Lilly*,26,4,10,14,0.417,4.92,64,40,5,2,1,0,252.1,244,150,138,43,96,4,228,16,4,17,1099,91,1.347,8.7,1.5,3.4,8.1,2.38,91,lillyte01
332,Jose Lima,29,9,63,74,0.46,5.14,262,161,37,8,1,5,1138,1281,689,650,193,262,20,763,36,0,32,4896,88,1.356,10.1,1.5,2.1,6,2.91,88,limajo01
333,Mike Lincoln,27,4,7,18,0.28,5.15,112,19,15,0,0,0,209.2,252,128,120,31,77,8,116,7,0,9,939,92,1.569,10.8,1.3,3.3,5,1.51,92,lincomi01
334,Scott Linebrink,25,3,0,0,,5.79,42,0,10,0,0,0,46.2,55,33,30,6,27,4,39,6,0,1,227,80,1.757,10.6,1.2,5.2,7.5,1.44,80,linebsc01
335,Doug Linton,37,6,17,20,0.459,5.86,105,35,16,0,0,0,296.1,353,207,193,48,121,7,199,13,1,13,1349,79,1.6,10.7,1.5,3.7,6,1.64,79,lintodo01
336,Graeme Lloyd*,35,9,29,32,0.475,3.91,516,0,159,0,0,17,485.1,492,240,211,49,147,34,279,22,0,22,2070,119,1.317,9.1,0.9,2.7,5.2,1.9,119,lloydgr01
337,Esteban Loaiza,30,8,69,73,0.486,4.88,235,202,10,9,4,1,1253.2,1470,745,680,161,357,25,758,50,7,17,5495,95,1.457,10.6,1.2,2.6,5.4,2.12,95,loaizes01
338,Carlton Loewer,28,3,9,16,0.36,6.06,43,36,2,3,1,0,216.2,267,152,146,29,68,1,107,3,0,7,963,75,1.546,11.1,1.2,2.8,4.4,1.57,75,loeweca01
339,Kyle Lohse,23,2,17,15,0.531,4.72,51,47,2,1,1,0,271,283,152,142,42,99,2,188,17,0,13,1185,95,1.41,9.4,1.4,3.3,6.2,1.9,95,lohseky01
340,Braden Looper,27,5,13,13,0.5,3.71,298,0,109,0,0,18,310.2,308,147,128,27,126,18,190,9,2,9,1341,114,1.397,8.9,0.8,3.7,5.5,1.51,114,loopebr01
341,Albie Lopez,30,10,43,56,0.434,4.73,282,92,60,8,5,4,818.2,897,479,430,105,326,27,543,18,2,31,3588,99,1.494,9.9,1.2,3.6,6,1.67,99,lopezal02
342,Rodrigo Lopez,26,2,15,12,0.556,4.15,39,34,0,1,0,0,221.1,212,107,102,28,75,4,153,5,1,2,929,104,1.297,8.6,1.1,3,6.2,2.04,104,lopezro02
343,Mark Loretta,30,1,0,0,,0,1,0,1,0,0,0,1,1,0,0,0,1,0,2,0,0,0,5,,2,9,0,9,18,2,,loretma01
344,Andrew Lorraine*,29,7,6,11,0.353,6.53,59,26,10,2,1,0,175,218,138,127,31,83,4,113,2,1,4,814,70,1.72,11.2,1.6,4.3,5.8,1.36,70,lorraan01
345,Shane Loux,22,1,0,3,0,9,3,3,0,0,0,0,14,19,16,14,4,3,0,7,1,0,1,64,48,1.571,12.2,2.6,1.9,4.5,2.33,48,louxsh01
346,Derek Lowe,29,6,41,40,0.506,3.31,330,54,155,1,1,85,704,643,280,259,48,189,23,497,31,1,22,2898,143,1.182,8.2,0.6,2.4,6.4,2.63,143,lowede01
347,Sean Lowe,31,6,22,14,0.611,4.8,220,22,41,0,0,3,395.1,430,229,211,44,173,12,260,25,1,14,1759,98,1.525,9.8,1,3.9,5.9,1.5,98,lowese01
348,Mark Lukasiewicz*,29,2,2,2,0.5,5.2,41,0,15,0,0,0,36.1,38,23,21,6,18,2,40,2,0,2,165,87,1.541,9.4,1.5,4.5,9.9,2.22,87,lukasma01
349,David Lundquist,29,3,1,2,0.333,7.92,37,0,18,0,0,0,44.1,56,39,39,4,24,3,37,3,1,2,211,57,1.805,11.4,0.8,4.9,7.5,1.54,57,lundqda01
350,Brandon Lyon,22,2,6,8,0.429,5.4,26,21,0,0,0,0,125,141,78,75,20,34,2,65,3,1,2,540,85,1.4,10.2,1.4,2.4,4.7,1.91,85,lyonbr01
351,Mike MacDougal,25,2,1,2,0.333,4.81,9,3,1,0,0,0,24.1,23,15,13,2,11,1,17,1,0,4,105,104,1.397,8.5,0.7,4.1,6.3,1.55,104,macdomi01
352,Greg Maddux,36,17,273,152,0.642,2.83,539,535,3,102,34,0,3750.1,3400,1348,1179,210,805,147,2641,101,26,50,15216,146,1.121,8.2,0.5,1.9,6.3,3.28,146,maddugr01
353,Calvin Maduro,27,5,10,19,0.345,5.78,68,39,11,0,0,0,260,272,171,167,43,118,7,140,12,2,10,1145,75,1.5,9.4,1.5,4.1,4.8,1.19,75,madurca01
354,Mike Magnante*,37,12,26,32,0.448,4.08,484,19,122,0,0,3,617.2,666,317,280,45,234,33,347,20,4,26,2696,110,1.457,9.7,0.7,3.4,5.1,1.48,110,magnami01
355,Ron Mahay*,31,6,9,2,0.818,4.53,114,3,27,0,0,2,147,137,82,74,27,77,3,121,2,0,11,643,100,1.456,8.4,1.7,4.7,7.4,1.57,100,mahayro01
356,Pat Mahomes,31,10,42,38,0.525,5.49,299,62,73,0,0,5,686.2,719,448,419,114,380,24,439,11,1,28,3066,84,1.6,9.4,1.5,5,5.8,1.16,84,mahompa01
357,Oswaldo Mairena*,26,2,2,3,0.4,6.06,33,0,11,0,0,0,35.2,45,25,24,8,14,0,21,0,1,3,162,68,1.654,11.4,2,3.5,5.3,1.5,68,maireos01
358,Brian Mallette,27,1,0,0,,10.8,5,0,2,0,0,0,5,7,6,6,3,3,1,5,1,0,1,26,41,2,12.6,5.4,5.4,9,1.67,41,mallebr01
359,Jim Mann,27,3,0,1,0,4.5,23,0,15,0,0,0,30,28,15,15,4,12,1,24,7,0,0,132,101,1.333,8.4,1.2,3.6,7.2,2,101,mannji01
360,Matt Mantei,28,7,8,11,0.421,3.78,219,0,138,0,0,60,230.2,172,102,97,18,152,6,293,16,0,13,1014,117,1.405,6.7,0.7,5.9,11.4,1.93,117,mantema01
361,Josias Manzanillo,34,9,10,10,0.5,4.27,232,1,75,0,0,5,299,271,154,142,33,134,18,261,15,0,16,1292,105,1.355,8.2,1,4,7.9,1.95,105,manzajo01
362,Mike Maroth*,24,1,6,10,0.375,4.48,21,21,0,0,0,0,128.2,136,68,64,7,36,1,58,2,0,4,538,95,1.337,9.5,0.5,2.5,4.1,1.61,95,marotmi01
363,Jason Marquis,23,3,14,15,0.483,4.28,75,38,16,0,0,0,267,263,144,127,37,120,8,199,8,2,6,1166,102,1.434,8.9,1.2,4,6.7,1.66,102,marquja01
364,Damaso Marte*,27,3,1,3,0.25,4.02,96,0,28,0,0,10,105.1,94,49,47,13,36,5,114,7,1,4,441,115,1.234,8,1.1,3.1,9.7,3.17,115,marteda01
365,Tom Martin*,32,6,8,5,0.615,5.45,122,0,30,0,0,2,132,154,84,80,14,64,7,87,3,0,6,604,82,1.652,10.5,1,4.4,5.9,1.36,82,martito02
366,Pedro Martinez,30,11,152,63,0.707,2.62,326,259,23,38,15,3,1892.1,1406,615,551,142,507,21,2220,90,4,46,7537,172,1.011,6.7,0.7,2.4,10.6,4.38,172,martipe02
367,Julio Mateo,24,1,0,0,,4.29,12,0,7,0,0,0,21,20,10,10,2,12,0,15,1,0,1,94,101,1.524,8.6,0.9,5.1,6.4,1.25,101,mateoju01
368,T.J. Mathews,32,8,32,26,0.552,3.82,362,0,121,0,0,16,435.1,406,210,185,49,164,27,357,12,0,10,1868,116,1.309,8.4,1,3.4,7.4,2.18,116,mathet.01
369,Mike Matthews*,28,3,5,5,0.5,4,112,10,21,0,0,1,144,132,67,64,18,72,9,114,7,2,9,627,107,1.417,8.3,1.1,4.5,7.1,1.58,107,matthmi01
370,Dave Maurer*,27,3,1,1,0.5,6,19,0,4,0,0,0,21,26,16,14,4,9,1,17,2,0,2,98,74,1.667,11.1,1.7,3.9,7.3,1.89,74,maureda01
371,Darrell May*,30,4,6,12,0.333,5.67,71,25,13,2,1,0,198.1,228,132,125,40,81,5,144,2,0,4,894,86,1.558,10.3,1.8,3.7,6.5,1.78,86,mayda02
372,Joe Mays,26,4,34,47,0.42,4.38,131,99,9,9,5,0,660.1,690,344,321,83,223,5,378,11,0,34,2844,110,1.383,9.4,1.1,3,5.2,1.7,110,maysjo01
373,Brian Meadows,26,5,37,50,0.425,5.3,116,115,0,3,0,0,662,805,412,390,102,193,24,291,18,2,15,2919,82,1.508,10.9,1.4,2.6,4,1.51,82,meadobr01
374,Gil Meche,23,2,12,8,0.6,4.25,31,30,0,1,1,0,171.1,148,85,81,16,97,1,107,3,0,3,738,113,1.43,7.8,0.8,5.1,5.6,1.1,113,mechegi01
375,Jim Mecir,32,8,26,23,0.531,3.7,316,0,89,0,0,9,399,358,177,164,30,173,23,342,13,1,17,1702,126,1.331,8.1,0.7,3.9,7.7,1.98,126,mecirji01
376,Ramiro Mendoza,30,7,54,34,0.614,4.08,277,57,55,2,2,16,698.2,766,347,317,68,154,18,413,29,2,12,2987,112,1.317,9.9,0.9,2,5.3,2.68,112,mendora01
377,Frank Menechino,31,1,0,0,,36,1,0,1,0,0,0,1,6,4,4,1,0,0,0,0,0,0,8,17,6,54,9,0,0,,17,menecfr01
378,Hector Mercado*,28,3,5,4,0.556,4.33,99,3,21,0,0,0,106,99,55,51,10,63,3,112,3,1,9,473,101,1.528,8.4,0.8,5.3,9.5,1.78,101,mercahe01
379,Jose Mercedes,31,7,33,39,0.458,4.82,140,79,18,5,1,0,575.2,611,333,308,75,218,8,307,21,4,12,2499,95,1.44,9.6,1.2,3.4,4.8,1.41,95,mercejo02
380,Kent Mercker*,34,13,66,62,0.516,4.38,424,150,100,2,1,19,1113.1,1117,598,542,129,510,35,750,26,12,44,4881,99,1.461,9,1,4.1,6.1,1.47,99,merckke01
381,Jose Mesa,36,14,65,84,0.436,4.22,701,95,426,6,2,225,1241.2,1293,631,582,113,513,41,851,43,4,62,5435,103,1.454,9.4,0.8,3.7,6.2,1.66,103,mesajo01
382,Bart Miadich,26,1,0,0,,4.5,11,0,4,0,0,0,10,6,5,5,2,8,0,11,0,0,1,41,103,1.4,5.4,1.8,7.2,9.9,1.38,103,miadiba01
383,Dan Miceli,31,10,33,38,0.465,4.78,448,9,177,0,0,32,502.1,507,293,267,65,225,29,454,14,3,32,2211,91,1.457,9.1,1.2,4,8.1,2.02,91,micelda01
384,Chris Michalak*,31,3,8,11,0.421,4.66,53,18,10,0,0,1,156.1,186,88,81,21,69,7,77,14,6,2,710,99,1.631,10.7,1.2,4,4.4,1.12,99,michach01
385,Jason Middlebrook,27,2,4,4,0.5,4.84,19,8,5,0,0,0,70.2,62,38,38,8,32,3,52,2,1,2,301,81,1.33,7.9,1,4.1,6.6,1.63,81,middlja01
386,Justin Miller,24,1,9,5,0.643,5.54,25,18,2,0,0,0,102.1,103,70,63,12,66,2,68,11,0,6,469,83,1.651,9.1,1.1,5.8,6,1.03,83,milleju01
387,Matt Miller*,27,2,0,0,,7.84,15,0,5,0,0,0,10.1,20,10,9,1,5,0,7,1,0,1,56,58,2.419,17.4,0.9,4.4,6.1,1.4,58,millema01
388,Travis Miller*,29,7,7,18,0.28,5.05,203,14,44,0,0,1,267.1,331,174,150,27,113,11,199,3,0,16,1222,97,1.661,11.1,0.9,3.8,6.7,1.76,97,milletr01
389,Trever Miller*,29,4,5,6,0.455,5.43,105,5,28,0,0,2,136,170,89,82,16,70,3,86,10,0,6,645,83,1.765,11.3,1.1,4.6,5.7,1.23,83,milletr02
390,Wade Miller,25,4,37,19,0.661,3.86,79,75,2,4,1,0,492,455,231,211,63,185,13,424,13,0,13,2066,119,1.301,8.3,1.2,3.4,7.8,2.29,119,millewa04
391,Kevin Millwood,27,6,75,46,0.62,3.73,168,160,3,6,2,0,1004.1,918,456,416,105,303,21,840,21,2,25,4194,117,1.216,8.2,0.9,2.7,7.5,2.77,117,millwke01
392,Eric Milton*,26,5,56,51,0.523,4.8,163,162,0,10,4,0,970.1,985,552,517,147,268,2,708,20,0,14,4130,100,1.291,9.1,1.4,2.5,6.6,2.64,100,miltoer01
393,Dave Mlicki,34,10,66,80,0.452,4.72,262,193,20,6,2,1,1232.2,1337,709,646,171,472,32,834,58,2,46,5468,92,1.468,9.8,1.2,3.4,6.1,1.77,92,mlickda01
394,Brian Moehler,30,7,50,56,0.472,4.52,141,140,0,10,6,0,852.1,964,467,428,106,238,8,464,17,1,14,3676,104,1.41,10.2,1.1,2.5,4.9,1.95,104,moehlbr01
395,Gabe Molina,27,3,2,2,0.5,6.2,43,0,14,0,0,0,49.1,56,39,34,8,32,1,27,1,0,4,230,75,1.784,10.2,1.5,5.8,4.9,0.84,75,molinga01
396,Juan Moreno*,27,2,3,3,0.5,4.37,49,0,7,0,0,0,47.1,28,27,23,7,38,3,39,0,3,5,207,105,1.394,5.3,1.3,7.2,7.4,1.03,105,morenju02
397,Orber Moreno,25,1,0,0,,5.63,7,0,3,0,0,0,8,4,5,5,1,6,0,7,0,0,0,34,92,1.25,4.5,1.1,6.8,7.9,1.17,92,morenor01
398,Mike Morgan,42,22,141,186,0.431,4.23,597,411,56,46,10,8,2772.1,2943,1431,1303,270,938,77,1403,73,5,105,11872,97,1.4,9.6,0.9,3,4.6,1.5,97,morgami01
399,Matt Morris,27,5,61,34,0.642,3.18,147,116,12,8,3,4,810.1,790,319,286,52,246,15,618,31,4,16,3393,133,1.278,8.8,0.6,2.7,6.9,2.51,133,morrima01
400,Damian Moss*,25,2,12,6,0.667,3.4,38,30,4,0,0,0,188,143,83,71,21,98,5,119,6,2,14,784,123,1.282,6.8,1,4.7,5.7,1.21,123,mossda01
401,Guillermo Mota,28,4,5,11,0.313,4.37,176,0,48,0,0,0,195.2,177,105,95,21,82,10,131,7,2,6,837,99,1.324,8.1,1,3.8,6,1.6,99,motagu01
402,Jamie Moyer*,39,16,164,125,0.567,4.14,439,387,13,25,8,0,2522.2,2586,1259,1160,295,714,46,1528,80,10,44,10688,107,1.308,9.2,1.1,2.5,5.5,2.14,107,moyerja01
403,Mark Mulder*,24,3,49,25,0.662,3.98,91,91,0,8,5,0,590.2,587,286,261,59,175,10,400,20,1,17,2494,112,1.29,8.9,0.9,2.7,6.1,2.29,112,muldema01
404,Terry Mulholland*,39,16,116,127,0.477,4.34,547,314,79,46,10,5,2291.1,2485,1227,1106,252,593,52,1204,57,2,58,9803,94,1.343,9.8,1,2.3,4.7,2.03,94,mulhote01
405,Scott Mullen*,27,3,4,5,0.444,3.58,72,0,17,0,0,0,60.1,63,27,24,7,25,2,31,2,0,1,267,140,1.459,9.4,1,3.7,4.6,1.24,140,mullesc01
406,Peter Munro,27,3,6,8,0.429,4.79,59,19,11,0,0,0,161.2,197,97,86,12,62,3,99,8,0,6,724,97,1.602,11,0.7,3.5,5.5,1.6,97,munrope01
407,Heath Murray*,29,4,2,15,0.118,6.41,88,15,14,0,0,0,158.2,204,116,113,24,94,12,94,10,2,4,752,66,1.878,11.6,1.4,5.3,5.3,1,66,murrahe01
408,Mike Mussina,33,12,182,102,0.641,3.54,355,355,0,51,20,0,2454,2305,1026,966,257,557,18,1931,31,1,52,9996,129,1.166,8.5,0.9,2,7.1,3.47,129,mussimi01
409,Brett Myers,21,1,4,5,0.444,4.25,12,12,0,1,0,0,72,73,38,34,11,29,1,34,6,1,2,307,92,1.417,9.1,1.4,3.6,4.3,1.17,92,myersbr01
410,Mike Myers*,33,8,12,19,0.387,4.23,545,0,132,0,0,14,340.1,324,172,160,37,166,22,306,28,1,6,1493,116,1.44,8.6,1,4.4,8.1,1.84,116,myersmi01
411,Rodney Myers,33,7,7,5,0.583,5.08,162,1,39,0,0,1,228.2,254,144,129,27,106,6,155,12,1,12,1022,84,1.574,10,1.1,4.2,6.1,1.46,84,myersro01
412,Aaron Myette,24,4,6,12,0.333,7.88,40,30,4,0,0,0,147.1,175,133,129,25,96,1,127,19,0,9,717,60,1.839,10.7,1.5,5.9,7.8,1.32,60,myettaa01
413,Charles Nagy,35,13,129,103,0.556,4.51,313,297,9,31,6,0,1942.1,2173,1054,974,217,583,37,1235,51,4,45,8402,101,1.419,10.1,1,2.7,5.7,2.12,101,nagych01
414,Shane Nance*,24,1,0,0,,4.26,4,0,0,0,0,0,6.1,4,3,3,1,4,0,5,0,0,0,27,101,1.263,5.7,1.4,5.7,7.1,1.25,101,nancesh01
415,Joe Nathan,27,3,12,6,0.667,4.61,43,29,5,0,0,1,187.1,174,108,96,29,109,4,117,5,0,7,833,93,1.511,8.4,1.4,5.2,5.6,1.07,93,nathajo01
416,Denny Neagle*,33,12,122,88,0.581,4.17,385,279,23,20,7,3,1855,1840,917,860,238,582,44,1394,52,6,46,7870,107,1.306,8.9,1.2,2.8,6.8,2.4,107,neaglde01
417,Blaine Neal,24,2,3,0,1,3.29,36,0,6,0,0,0,38.1,39,16,14,1,19,2,36,0,0,5,172,125,1.513,9.2,0.2,4.5,8.5,1.89,125,nealbl01
418,Jeff Nelson,35,11,42,37,0.532,3.28,644,0,182,0,0,23,666.1,530,270,243,44,358,55,703,56,1,30,2878,138,1.333,7.2,0.6,4.8,9.5,1.96,138,nelsoje01
419,Joe Nelson,27,1,0,0,,36,2,0,0,0,0,0,2,7,9,8,1,2,0,0,1,0,0,16,14,4.5,31.5,4.5,9,0,0,14,nelsojo01
420,Robb Nen,32,10,45,42,0.517,2.98,643,4,549,0,0,314,715,607,266,237,51,260,41,793,7,3,36,2983,139,1.213,7.6,0.6,3.3,10,3.05,139,nenro01
421,Nick Neugebauer,21,2,2,8,0.2,4.99,14,14,0,0,0,0,61.1,62,38,34,11,50,3,58,0,2,5,290,83,1.826,9.1,1.6,7.3,8.5,1.16,83,neugeni01
422,Chris Nichting,36,4,1,4,0.2,5.22,92,0,20,0,0,1,112,144,71,65,16,31,3,78,4,0,7,508,93,1.563,11.6,1.3,2.5,6.3,2.52,93,nichtch01
423,Doug Nickle,27,3,1,0,1,7.84,20,0,11,0,0,0,20.2,32,20,18,3,15,0,10,2,0,0,112,54,2.274,13.9,1.3,6.5,4.4,0.67,54,nickldo01
424,C.J. Nitkowski*,29,7,16,31,0.34,5.28,282,44,41,0,0,3,433,457,285,254,53,237,20,314,30,7,15,1972,88,1.603,9.5,1.1,4.9,6.5,1.32,88,nitkoc.01
425,Hideo Nomo,33,8,98,77,0.56,3.96,250,248,0,14,7,0,1569,1351,743,690,189,713,22,1625,31,17,91,6673,104,1.315,7.7,1.1,4.1,9.3,2.28,104,nomohi01
426,Takahito Nomura*,33,1,0,0,,8.56,21,0,2,0,0,0,13.2,11,14,13,2,18,4,9,2,1,2,71,49,2.122,7.2,1.3,11.9,5.9,0.5,49,nomurta01
427,Phil Norton*,26,1,0,1,0,9.35,2,2,0,0,0,0,8.2,14,10,9,5,7,0,6,0,0,0,47,51,2.423,14.5,5.2,7.3,6.2,0.86,51,nortoph01
428,Jose Nunez*,23,2,4,2,0.667,4.5,63,0,11,0,0,0,60,62,35,30,7,26,3,60,4,0,5,269,90,1.467,9.3,1.1,3.9,9,2.31,90,nunezjo02
